Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Inventories of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities Accumulated Growth Rate(%),4.7,3.1,3.0,,-0.9,0.1,0.2,-0.2,2.5,2.4,1.2,0.7,1.8,4.6,4.1,,3.1,2.2,3.1,4.0,3.9,3.7,5.0,8.3,10.2,12.1,11.4,,12.7,13.8,14.0,14.7,13.9,14.3,13.1,10.1,8.8,6.8,8.2,,2.7,3.1,2.6,2.1,-0.1,-1.6,0.6,1.6,0.4,1.6,0.8,,4.7,3.5,3.9,5.0,5.6,6.9,6.7,7.2,8.2,7.6,7.3,,7.2,9.2,10.0,10.8,12.9,12.6,12.1,11.9,11.3,12.3,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Processing of Petroleum Coal and Other Fuels month-end(100 million yuan),5957.30,5813.10,5873.70,,6054.60,6220.30,6032.50,6043.10,5885.80,5798.80,6326.80,6223.50,6369.60,6406.50,6442.00,,6620.30,6845.40,6704.00,6720.10,6658.40,6797.90,6988.50,6726.70,6703.70,6206.00,5940.20,,5501.70,5634.50,5451.40,5256.60,5312.80,5192.10,4972.50,4724.30,4720.20,4791.80,4714.70,,4184.30,4241.60,4328.70,4338.60,4429.50,4186.50,4125.20,3983.40,4143.50,4603.60,4885.40,,4519.60,4447.80,4356.10,4301.40,4344.10,4344.90,4313.50,4120.40,4067.20,3942.00,4022.30,,4109.50,4351.40,4260.00,4189.30,4063.20,4081.80,4052.20,3981.20,3859.40,3719.40,3649.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Processing of Petroleum Coal and Other Fuels The Same Period of Previous Year(100 million yuan),5792.70,5795.00,5817.50,,5953.70,6338.00,6237.90,6239.10,6250.30,6342.50,6978.30,6629.30,6598.90,6123.40,5866.00,,5524.70,5605.50,5416.80,5260.10,5238.70,5125.00,4964.70,4763.30,4749.50,4834.80,4759.50,,4335.90,4369.90,4455.70,4467.60,4554.40,4336.50,4180.90,4034.60,4178.50,4635.90,4903.10,,4418.40,4319.60,4228.00,4144.20,4177.40,4186.20,4175.00,3976.50,3921.50,3795.60,3916.40,,4012.70,4254.90,4153.10,4118.50,4033.60,4020.60,3978.50,3910.80,3804.80,3668.90,3711.90,,3480.20,3430.00,3342.70,3223.50,3163.20,3114.80,3223.40,3269.00,3296.80,3130.90,3035.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Processing of Petroleum Coal and Other Fuels Accumulated Growth Rate(%),2.8,0.3,1.0,,1.7,-1.9,-3.3,-3.1,-5.8,-8.6,-9.3,-6.1,-3.5,4.6,9.8,,19.8,22.1,23.8,27.8,27.1,32.6,40.8,41.2,41.1,28.4,24.8,,26.9,28.9,22.3,17.7,16.7,19.7,18.9,17.1,13.0,3.4,-3.8,,-5.3,-1.8,2.4,4.7,6.0,0.0,-1.2,0.2,5.7,21.3,24.7,,12.6,4.5,4.9,4.4,7.7,8.1,8.4,5.4,6.9,7.4,8.4,,18.1,26.9,27.4,30.0,28.5,31.0,25.7,21.8,17.1,18.8,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Raw Chemical Materials and Chemical Products month-end(100 million yuan),9744.60,9875.50,9918.40,,9617.00,9573.00,9548.20,9271.10,9169.10,9193.60,8897.40,9138.60,9268.50,9320.10,9333.30,,8957.80,9069.10,8990.70,8821.90,8990.60,9192.50,9145.50,8999.40,8753.30,8605.40,8447.90,,8148.30,8149.00,7948.40,7515.80,7402.50,7230.00,7158.30,7127.10,6997.90,6935.80,6774.20,,6328.00,6336.60,6252.50,6198.70,6240.40,6251.30,6256.30,6309.80,6378.00,6645.90,6818.50,,6482.20,6545.20,6574.80,6479.50,6458.90,6534.20,6523.20,6541.10,6531.90,6449.70,6789.30,,6941.50,7112.30,7116.80,6884.80,6839.00,6760.00,6652.80,6686.00,6657.40,6823.00,6740.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Raw Chemical Materials and Chemical Products The Same Period of Previous Year(100 million yuan),9934.50,9949.30,10007.70,,9720.60,9667.70,9532.80,9350.60,9543.20,9759.90,9204.00,9055.10,8809.30,8607.80,8442.50,,8179.40,8197.00,7983.90,7530.30,7399.30,7238.30,7130.50,7091.50,6947.70,6893.10,6736.70,,6279.20,6316.80,6266.40,6220.70,6264.40,6270.30,6295.80,6310.70,6350.80,6603.30,6762.70,,6355.60,6392.00,6403.70,6256.70,6261.60,6263.80,6225.80,6295.60,6291.70,6194.70,6506.90,,6546.40,6658.50,6657.00,6466.00,6396.00,6434.30,6340.10,6343.40,6319.40,6451.60,6407.00,,6313.50,6374.20,6256.90,6093.00,6043.80,6072.80,6058.30,6135.10,6206.00,6185.40,6069.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Raw Chemical Materials and Chemical Products Accumulated Growth Rate(%),-1.9,-0.7,-0.9,,-1.1,-1.0,0.2,-0.9,-3.9,-5.8,-3.3,0.9,5.2,8.3,10.6,,9.5,10.6,12.6,17.2,21.5,27.0,28.3,26.9,26.0,24.8,25.4,,29.8,29.0,26.8,20.8,18.2,15.3,13.7,12.9,10.2,5.0,0.2,,-0.4,-0.9,-2.4,-0.9,-0.3,-0.2,0.5,0.2,1.4,7.3,4.8,,-1.0,-1.7,-1.2,0.2,1.0,1.6,2.9,3.1,3.4,0.0,6.0,,9.9,11.6,13.7,13.0,13.2,11.3,9.8,9.0,7.3,10.3,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Medicines month-end(100 million yuan),5394.20,5302.60,5349.30,,5406.60,5528.30,5490.00,5433.10,5500.40,5460.20,5376.00,5450.70,5551.00,5540.40,5683.50,,5414.80,5457.70,5402.60,5359.00,5469.20,5461.10,5357.60,5356.20,5262.10,5246.20,5183.70,,5135.10,5132.00,5057.10,4994.20,5024.50,4949.10,4869.30,4860.60,4769.20,4867.60,4753.80,,4768.90,4737.50,4668.50,4614.70,4687.70,4681.80,4605.50,4584.00,4515.90,4374.40,4116.30,,4233.80,4290.30,4229.90,4201.00,4257.10,4235.70,4129.60,4151.90,4063.70,3983.10,3945.00,,4044.80,4009.70,3943.60,3855.80,3863.80,3827.40,3744.70,3738.50,3705.00,3586.40,3522.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Medicines The Same Period of Previous Year(100 million yuan),5356.30,5331.90,5489.20,,5235.80,5265.50,5232.10,5181.40,5299.80,5298.60,5190.40,5225.80,5277.50,5257.40,5179.60,,5158.00,5170.00,5095.80,5026.60,5054.00,4976.40,4881.60,4872.20,4782.10,4871.80,4745.50,,4763.20,4727.80,4659.20,4610.10,4685.70,4672.20,4603.50,4577.40,4499.90,4340.90,4082.80,,4228.20,4249.20,4173.30,4124.40,4146.40,4120.40,3995.90,4010.20,3946.90,3864.40,3818.20,,3896.00,3909.90,3869.70,3806.20,3829.50,3774.40,3693.20,3700.00,3649.40,3530.80,3463.40,,3479.60,3476.20,3408.90,3334.00,3350.60,3304.20,3251.20,3192.80,3120.10,3031.40,2977.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Medicines Accumulated Growth Rate(%),0.7,-0.5,-2.5,,3.3,5.0,4.9,4.9,3.8,3.0,3.6,4.3,5.2,5.4,9.7,,5.0,5.6,6.0,6.6,8.2,9.7,9.8,9.9,10.0,7.7,9.2,,7.8,8.5,8.5,8.3,7.2,5.9,5.8,6.2,6.0,12.1,16.4,,12.8,11.5,11.9,11.9,13.1,13.6,15.3,14.3,14.4,13.2,7.8,,8.7,9.7,9.3,10.4,11.2,12.2,11.8,12.2,11.4,12.8,13.9,,16.2,15.3,15.7,15.7,15.3,15.8,15.2,17.1,18.7,18.3,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Chemical Fibers month-end(100 million yuan),1399.80,1405.30,1386.40,,1253.30,1259.90,1252.60,1232.50,1207.70,1200.90,1191.00,1165.20,1188.40,1196.60,1208.70,,1132.00,1209.40,1234.40,1238.70,1254.00,1272.40,1292.20,1246.80,1241.60,1215.10,1157.70,,1040.40,1078.40,1068.70,1069.50,1076.10,1018.30,988.80,1016.90,989.50,945.60,873.50,,807.40,838.80,904.30,954.00,973.10,967.60,934.50,926.70,936.10,990.40,989.70,,837.30,876.30,903.70,892.70,880.60,883.70,870.40,907.30,913.50,897.30,936.60,,916.40,970.90,991.50,981.50,912.50,900.30,886.00,877.70,892.40,892.00,890.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Chemical Fibers The Same Period of Previous Year(100 million yuan),1192.50,1186.70,1184.70,,1129.40,1201.50,1227.80,1230.60,1248.80,1270.20,1295.90,1238.90,1244.90,1233.20,1179.10,,1062.40,1103.20,1091.80,1094.80,1100.80,1034.10,1018.70,1048.80,1018.10,974.50,895.00,,831.30,859.50,883.70,933.70,950.80,944.20,939.30,928.20,938.00,997.00,995.80,,849.40,884.10,942.90,926.80,918.30,926.10,876.40,912.20,914.10,898.80,937.70,,891.10,942.90,981.40,972.90,900.50,892.40,869.70,865.90,874.10,881.50,877.80,,851.20,858.50,843.60,834.10,840.20,835.50,838.80,860.30,867.10,858.10,828.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Chemical Fibers Accumulated Growth Rate(%),17.4,18.4,17.0,,11.0,4.9,2.0,0.2,-3.3,-5.5,-8.1,-5.9,-4.5,-3.0,2.5,,6.6,9.6,13.1,13.1,13.9,23.0,26.8,18.9,22.0,24.7,29.4,,25.2,25.5,20.9,14.5,13.2,7.8,5.3,9.6,5.5,-5.2,-12.3,,-4.9,-5.1,-4.1,2.9,6.0,4.5,6.6,1.6,2.4,10.2,5.5,,-6.0,-7.1,-7.9,-8.2,-2.2,-1.0,0.1,4.8,4.5,1.8,6.7,,7.7,13.1,17.5,17.7,8.6,7.8,5.6,2.0,2.9,4.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Rubber and Plastics month-end(100 million yuan),3834.50,3771.50,3720.20,,3747.80,3742.10,3728.90,3693.60,3680.30,3659.50,3640.50,3685.20,3695.70,3681.20,3659.00,,3741.60,3690.60,3656.50,3623.50,3620.90,3646.00,3633.30,3660.80,3624.00,3548.80,3445.20,,3456.60,3415.20,3359.50,3313.60,3301.20,3254.90,3200.40,3155.20,3098.40,3011.50,2920.90,,2859.10,2806.10,2792.30,2768.60,2751.60,2730.40,2765.10,2792.70,2795.50,2795.00,2738.60,,2779.20,2799.20,2796.00,2788.50,2839.80,2815.70,2795.20,2814.60,2764.70,2687.60,2697.60,,2852.30,2900.80,2898.40,2864.30,2875.20,2827.40,2807.30,2781.00,2724.40,2744.20,2714.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Rubber and Plastics The Same Period of Previous Year(100 million yuan),3739.20,3709.80,3675.90,,3770.40,3753.50,3749.80,3718.80,3714.30,3731.50,3727.20,3749.70,3720.10,3656.80,3560.00,,3596.00,3531.40,3479.20,3424.60,3411.50,3360.60,3274.50,3235.00,3169.40,3071.20,2962.40,,2909.30,2850.60,2797.90,2773.40,2757.20,2737.50,2734.90,2759.10,2771.30,2766.80,2705.30,,2757.90,2775.60,2806.10,2792.90,2793.70,2784.20,2817.00,2843.30,2758.30,2699.10,2719.50,,2858.60,2891.10,2876.80,2837.40,2862.30,2814.00,2784.90,2751.60,2712.50,2693.40,2641.80,,2696.30,2684.50,2650.30,2621.30,2613.70,2578.90,2565.60,2556.20,2508.30,2477.00,2420.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Rubber and Plastics Accumulated Growth Rate(%),2.5,1.7,1.2,,-0.6,-0.3,-0.6,-0.7,-0.9,-1.9,-2.3,-1.7,-0.7,0.7,2.8,,4.0,4.5,5.1,5.8,6.1,8.5,11.0,13.2,14.3,15.6,16.3,,18.8,19.8,20.1,19.5,19.7,18.9,17.0,14.4,11.8,8.8,8.0,,3.7,1.1,-0.5,-0.9,-1.5,-1.9,-1.8,-1.8,1.3,3.6,0.7,,-2.8,-3.2,-2.8,-1.7,-0.8,0.1,0.4,2.3,1.9,-0.2,2.1,,5.8,8.1,9.4,9.3,10.0,9.6,9.4,8.8,8.6,10.8,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Non-metallic Mineral Products month-end(100 million yuan),7384.40,7263.80,7168.50,,7199.30,7323.40,7325.40,7262.60,7246.20,7243.40,7246.80,7351.60,7341.30,7296.90,7207.90,,7337.90,7781.90,7396.70,7276.90,7184.20,7150.00,7102.10,6995.50,6803.40,6594.60,6400.40,,6373.50,6479.70,6335.90,6073.20,5968.10,5863.40,5769.60,5653.60,5507.00,5339.80,5233.80,,5120.70,5160.10,5071.60,5002.40,4951.90,4909.50,4897.70,4901.70,4859.70,4761.10,4536.00,,4582.90,4637.30,4659.20,4675.40,4623.40,4537.20,4498.90,4455.40,4363.60,4250.20,4289.00,,4417.10,4509.10,4454.60,4392.80,4371.10,4345.90,4259.90,4205.50,4135.20,4052.80,3997.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Non-metallic Mineral Products The Same Period of Previous Year(100 million yuan),7474.20,7362.20,7319.50,,7436.10,7883.40,7483.00,7341.60,7259.30,7238.10,7105.90,7023.40,6842.50,6645.60,6431.40,,6586.50,6701.40,6561.70,6286.00,6171.90,6063.50,5980.60,5854.00,5690.20,5507.50,5384.50,,5332.90,5365.10,5303.30,5231.20,5179.00,5131.20,5088.90,5084.10,5029.30,4899.00,4654.10,,4777.30,4846.60,4813.70,4776.50,4698.90,4638.60,4599.50,4547.90,4441.40,4308.30,4317.90,,4430.00,4455.80,4437.10,4365.80,4346.70,4284.40,4185.10,4114.00,4024.50,3948.60,3865.30,,4107.60,4205.70,4156.30,4071.50,4046.40,4021.30,3941.50,3913.50,3831.70,3712.30,3666.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Non-metallic Mineral Products Accumulated Growth Rate(%),-1.2,-1.3,-2.1,,-3.2,-7.1,-2.1,-1.1,-0.2,0.1,2.0,4.7,7.3,9.8,12.1,,11.4,16.1,12.7,15.8,16.4,17.9,18.8,19.5,19.6,19.7,18.9,,19.5,20.8,19.5,16.1,15.2,14.3,13.4,11.2,9.5,9.0,12.5,,7.2,6.5,5.4,4.7,5.4,5.8,6.5,7.8,9.4,10.5,5.1,,3.5,4.1,5.0,7.1,6.4,5.9,7.5,8.3,8.4,7.6,11.0,,7.5,7.2,7.2,7.9,8.0,8.1,8.1,7.5,7.9,9.2,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Smelting and Pressing of Ferrous Metals month-end(100 million yuan),7970.80,8273.30,8452.40,,7819.40,7887.10,7930.90,7796.60,7742.20,7671.60,7612.90,7962.70,8308.50,8455.20,8283.80,,7602.40,7709.00,7957.70,7982.00,8155.60,8508.70,8937.80,9253.80,9038.90,8581.90,8446.60,,8092.30,8611.30,8774.60,8568.40,8616.90,8449.20,8384.50,8329.80,8102.60,8206.50,8070.60,,7208.50,7294.50,7507.10,7451.10,7307.80,7169.10,7131.20,7127.00,7306.80,7760.00,7817.90,,7274.60,7326.70,7408.40,7559.50,7580.90,7521.60,7314.40,7309.90,7142.80,7078.90,7395.00,,7044.60,7290.30,7372.00,7217.00,7144.80,6856.40,6766.00,6837.90,6886.80,7162.70,7110.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Smelting and Pressing of Ferrous Metals The Same Period of Previous Year(100 million yuan),8377.50,8530.70,8357.10,,7590.20,7696.10,7966.80,8002.70,8166.30,8526.20,8937.20,9260.00,9041.80,8598.00,8446.90,,8135.70,8625.30,8817.90,8615.60,8664.90,8472.70,8413.10,8296.60,8064.60,8114.80,7991.50,,7135.80,7235.70,7397.60,7312.60,7165.50,7030.00,6961.20,7059.00,7225.00,7567.40,7628.40,,7065.10,7173.60,7253.40,7389.20,7389.80,7339.30,7167.30,7140.80,6955.00,6963.40,7282.60,,7168.60,7348.00,7398.30,7234.60,7147.70,6992.40,6934.60,6822.60,7020.70,7241.50,7240.70,,6828.10,6978.80,6974.50,6803.10,6638.20,6454.50,6440.00,6624.90,6676.30,6887.40,6657.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Smelting and Pressing of Ferrous Metals Accumulated Growth Rate(%),-4.9,-3.0,1.1,,3.0,2.5,-0.5,-2.6,-5.2,-10.0,-14.8,-14.0,-8.1,-1.7,-1.9,,-6.6,-10.6,-9.8,-7.4,-5.9,0.4,6.2,11.5,12.1,5.8,5.7,,13.4,19.0,18.6,17.2,20.3,20.2,20.4,18.0,12.1,8.4,5.8,,2.0,1.7,3.5,0.8,-1.1,-2.3,-0.5,-0.2,5.1,11.4,7.4,,1.5,-0.3,0.1,4.5,6.1,7.6,5.5,7.1,1.7,-2.2,2.1,,3.2,4.5,5.7,6.1,7.6,6.2,5.1,3.2,3.2,4.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Smelting and Pressing of Non-Ferrous Metals month-end(100 million yuan),8252.00,7974.00,7881.10,,7636.10,7807.00,7786.50,7836.30,7756.90,7853.70,7808.30,7799.80,7932.40,8065.20,8012.60,,7685.00,7589.50,7438.40,7400.30,7323.40,7408.20,7543.10,7521.60,7415.10,7296.10,7115.10,,6926.90,7109.40,7067.40,6783.50,6738.10,6678.60,6595.60,6581.30,6485.10,6399.40,6282.20,,6179.20,6163.90,6108.10,6089.80,6001.90,5992.20,5893.80,5844.10,6117.50,6229.90,6261.40,,6304.30,6309.60,6369.70,6382.60,6353.30,6264.30,6214.40,6207.30,6173.90,5862.00,6007.50,,5854.00,5970.10,5968.40,5942.70,5963.50,6055.80,6000.00,6017.70,6025.30,6134.10,6158.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Smelting and Pressing of Non-Ferrous Metals The Same Period of Previous Year(100 million yuan),7872.40,7967.00,7922.40,,7613.00,7499.30,7399.60,7308.10,7238.50,7314.20,7364.90,7336.40,7251.80,7150.10,6984.40,,6811.90,6977.90,6911.90,6644.50,6597.70,6495.30,6488.30,6493.10,6366.60,6299.40,6223.90,,5954.50,5956.50,5906.90,5862.30,5813.00,5847.00,5755.80,5670.50,5719.80,5769.70,5855.00,,5976.00,5964.50,6013.90,5967.80,5898.30,5854.30,5866.40,5882.90,5996.80,5936.40,6025.50,,6004.90,6262.60,6289.20,6313.60,6262.60,6292.20,6280.40,6270.30,6212.20,5989.40,5957.50,,5787.10,5841.10,5733.10,5544.10,5486.70,5429.60,5372.40,5451.80,5458.80,5495.60,5434.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Smelting and Pressing of Non-Ferrous Metals Accumulated Growth Rate(%),4.8,0.1,-0.5,,0.3,4.1,5.2,7.2,7.2,7.4,6.0,6.3,9.4,12.8,14.7,,12.8,8.8,7.6,11.4,11.0,14.1,16.3,15.8,16.5,15.8,14.3,,16.3,19.4,19.6,15.7,15.9,14.2,14.6,16.1,13.4,10.9,7.3,,3.4,3.3,1.6,2.0,1.8,2.4,0.5,-0.7,2.0,4.9,3.9,,5.0,0.8,1.3,1.1,1.4,-0.4,-1.1,-1.0,-0.6,-2.1,0.8,,1.2,2.2,4.1,7.2,8.7,11.5,11.7,10.4,10.4,11.6,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Metal Products month-end(100 million yuan),6235.30,6121.10,5993.80,,5947.80,6052.40,6040.40,6030.40,6012.50,5989.20,5948.80,5959.50,5956.60,5911.90,5831.60,,5748.40,5843.10,5861.50,5851.70,6053.60,6040.90,5999.50,5980.10,5862.40,5693.30,5607.10,,5476.50,5583.50,5535.90,5448.00,5376.10,5240.70,5096.70,4975.60,4823.90,4715.60,4559.50,,4437.40,4488.60,4469.00,4400.90,4370.30,4340.10,4243.10,4250.10,4241.10,4192.90,4036.10,,4131.90,4210.30,4215.50,4165.10,4171.80,4181.00,4134.00,4132.30,4064.30,4002.60,3978.10,,4034.60,4107.30,4114.60,4073.00,4062.00,4012.00,3983.80,3996.30,3924.50,3810.80,3739.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Metal Products The Same Period of Previous Year(100 million yuan),6014.90,5918.80,5822.50,,5801.40,5896.20,5933.00,5918.40,6137.30,6126.80,6101.20,6071.40,5959.80,5825.40,5739.20,,5723.20,5822.20,5788.10,5666.20,5564.90,5428.80,5263.20,5139.90,4966.10,4843.40,4655.90,,4549.10,4585.70,4556.00,4515.70,4483.50,4446.30,4382.00,4369.70,4389.80,4308.80,4141.30,,4223.80,4273.00,4291.10,4247.30,4227.60,4169.20,4094.70,4074.60,3976.30,3838.60,3844.50,,3961.70,4016.00,3997.40,3951.90,3919.60,3983.90,3888.50,3883.00,3817.30,3811.30,3709.90,,3794.00,3840.30,3830.80,3776.90,3744.70,3690.30,3676.40,3662.10,3752.40,3471.00,3367.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Metal Products Accumulated Growth Rate(%),3.7,3.4,2.9,,2.5,2.6,1.8,1.9,-2.0,-2.2,-2.5,-1.8,-0.1,1.5,1.6,,0.4,0.4,1.3,3.3,8.8,11.3,14.0,16.3,18.0,17.5,20.4,,20.4,21.8,21.5,20.6,19.9,17.9,16.3,13.9,9.9,9.4,10.1,,5.1,5.0,4.1,3.6,3.4,4.1,3.6,4.3,6.7,9.2,5.0,,4.3,4.8,5.5,5.4,6.4,4.9,6.3,6.4,6.5,5.0,7.2,,6.3,7.0,7.4,7.8,8.5,8.7,8.4,9.1,4.6,9.8,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of General Purpose Machinery month-end(100 million yuan),10132.00,9961.40,9819.60,,9557.10,9929.30,9927.20,9886.90,9974.30,9906.00,9735.30,9893.60,9765.10,9604.60,9490.00,,9283.20,9599.20,9559.40,9504.60,9488.50,9500.40,9509.80,9560.90,9319.20,9120.10,8983.40,,8766.60,8998.30,8890.00,8724.10,8656.80,8444.70,8146.40,8169.10,7933.30,7711.50,7629.60,,7387.90,7542.50,7485.70,7342.70,7318.30,7234.30,7147.90,7236.00,7167.10,7074.60,6868.40,,6924.40,7117.20,7048.70,6966.30,7067.50,7103.90,6988.20,7082.20,6995.80,6853.70,6953.90,,6846.40,7070.40,7047.60,7008.00,6981.40,6909.90,6723.90,6796.50,6636.80,6860.70,6735.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of General Purpose Machinery The Same Period of Previous Year(100 million yuan),9763.90,9575.80,9428.10,,9317.40,9642.30,9618.80,9564.40,9557.30,9572.70,9479.70,9578.40,9320.20,9120.30,9032.00,,8953.90,9167.90,9099.40,8921.50,8846.20,8616.10,8394.70,8344.30,8090.30,7827.50,7655.70,,7399.10,7538.80,7455.10,7350.00,7333.50,7247.90,7108.70,7188.40,7119.20,7007.20,6843.00,,6947.10,7169.70,7112.80,6997.30,7028.70,6972.60,6906.30,7011.00,6893.50,6747.30,6842.20,,6837.10,7007.60,6949.90,6942.50,6982.60,6957.20,6753.90,6795.80,6636.20,6606.70,6467.30,,6390.60,6548.70,6445.30,6345.00,6293.30,6209.90,6160.80,6219.00,6100.20,6126.50,6018.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of General Purpose Machinery Accumulated Growth Rate(%),3.8,4.0,4.2,,2.6,3.0,3.2,3.4,4.4,3.5,2.7,3.3,4.8,5.3,5.1,,3.7,4.7,5.1,6.5,7.3,10.3,13.3,14.6,15.2,16.5,17.3,,18.5,19.4,19.2,18.7,18.0,16.5,14.6,13.6,11.4,10.1,11.5,,6.3,5.2,5.2,4.9,4.1,3.8,3.5,3.2,4.0,4.9,0.4,,1.3,1.6,1.4,0.3,1.2,2.1,3.5,4.2,5.4,3.7,7.5,,7.1,8.0,9.3,10.4,10.9,11.3,9.1,9.3,8.8,12.0,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Special Purpose Machinery month-end(100 million yuan),10823.20,10553.40,10543.50,,10056.00,10601.90,10601.20,10467.80,10586.00,10387.20,10150.50,10257.20,10115.80,9919.40,9796.90,,9213.80,9542.90,9598.20,9481.30,9490.10,9349.20,9122.20,9220.80,9030.10,8787.50,8702.40,,8305.80,8629.80,8568.60,8473.70,8442.10,8229.00,8267.30,8259.00,8017.30,7791.90,7743.70,,7248.60,7404.90,7296.30,7167.00,7155.90,7065.30,6897.20,6927.20,6790.70,6654.80,6512.80,,6405.60,6672.40,6684.70,6594.90,6604.00,6627.80,6503.10,6564.00,6467.10,6361.00,6469.40,,6231.60,6507.30,6441.80,6371.70,6278.20,6191.50,5990.80,6028.80,5897.10,5568.70,5530.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
