Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Total Assets of Manufacture of Automobiles The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66657.80,65868.40,64367.10,63059.00,61240.30,60460.30,60525.70,60484.10,60143.60,59190.10,57606.10,,58512.30,57686.40,55804.20,54460.80,53762.60,53736.50,54093.80,53922.20,53572.20,52615.50,51303.50,,52091.80,51635.50,50467.70,49646.00,48875.70,48896.70,48954.20,48863.50,48844.80,48181.10,46921.30,
Total Assets of Manufacture of Automobiles Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,12.5,12.8,13.0,14.1,14.2,13.1,12.7,13.4,14.0,14.9,,15.0,14.6,15.0,15.0,12.9,11.5,10.9,11.3,11.7,12.2,12.0,,11.1,10.8,9.7,8.7,9.0,9.0,10.0,10.3,9.0,9.4,9.9,
Total Assets of Manufacture of Railway Shipping Aerospace and Other Transport Equipments month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17087.80,17455.20,17665.70,17513.10,17500.50,17422.50,17225.10,17084.40,16813.10,16580.20,16204.90,,16906.70,16877.70,16689.80,16634.20,16441.10,16319.00,16206.50,16296.50,16090.30,15986.70,15863.90,,16321.40,16280.10,16100.30,15903.70,15569.40,15353.40,15255.40,15203.40,14948.00,14757.80,14708.20,
Total Assets of Manufacture of Railway Shipping Aerospace and Other Transport Equipments The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16049.40,16198.70,16335.00,16473.30,16388.50,16364.00,16235.80,16228.60,16018.60,15881.10,15762.40,,16104.70,16074.10,15895.40,15689.80,15366.60,15148.00,15024.10,15072.70,14875.30,14739.60,14536.30,,15059.30,15072.30,14800.30,14729.80,14558.10,14376.00,14265.10,13964.10,13695.80,13488.20,13344.50,
Total Assets of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,7.8,8.1,6.3,6.8,6.5,6.1,5.3,5.0,4.4,2.8,,5.0,5.0,5.0,6.0,7.0,7.7,7.9,8.1,8.2,8.5,9.1,,8.4,8.0,8.8,8.0,6.9,6.8,6.9,8.9,9.1,9.4,10.2,
Total Assets of Manufacture of Electrical Machinery and Equipment month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67825.70,68278.20,68169.10,67325.20,66592.90,65541.80,64705.80,63976.10,62883.70,61613.40,60532.80,,63002.10,62477.70,61597.10,60616.00,59656.40,58964.80,58089.40,57184.20,56496.60,55551.60,54636.30,,56981.70,56656.30,55846.90,55174.40,54347.20,53307.50,52923.90,52218.10,51459.90,50501.70,50015.00,
Total Assets of Manufacture of Electrical Machinery and Equipment The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61016.10,61331.20,60934.80,60008.80,59262.00,58522.90,57656.00,57048.90,55999.90,55025.10,54117.70,,56529.70,56279.90,55451.70,54789.30,53932.30,52832.80,52362.90,51599.60,51487.80,50371.50,49626.30,,51934.40,51669.10,50976.40,50289.20,49407.70,48519.60,48112.30,47400.20,46574.20,45864.90,45631.30,
Total Assets of Manufacture of Electrical Machinery and Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,11.3,11.9,12.2,12.4,12.0,12.2,12.1,12.3,12.0,11.9,,11.4,11.0,11.1,10.6,10.6,11.6,10.9,10.8,9.7,10.3,10.1,,9.7,9.7,9.6,9.7,10.0,9.9,10.0,10.2,10.5,10.1,9.6,
Total Assets of Manufacture of Communication Equipment Computers and Other Electronic Equipment month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86649.70,85757.60,83664.30,82093.50,79790.50,78662.80,77660.00,76141.60,75842.70,75263.20,74007.40,,76648.70,74981.50,73018.70,70966.30,69149.20,67342.10,66310.30,65067.30,64032.50,63147.70,62074.20,,65152.90,64665.50,63816.30,63010.10,62013.00,60315.20,59711.00,58838.00,57913.90,57865.80,58382.90,
Total Assets of Manufacture of Communication Equipment Computers and Other Electronic Equipment The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76291.00,75065.10,73325.20,71311.90,69681.00,68068.70,66940.20,65318.40,64183.60,63577.80,62364.00,,65478.90,64941.90,64015.60,63229.40,62140.20,60673.60,60030.60,59234.50,58481.50,58216.30,58112.70,,58940.90,58500.40,57361.50,56114.60,54484.90,53414.80,52750.30,51539.40,50355.20,49753.50,49101.90,
Total Assets of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,14.2,14.1,15.1,14.5,15.6,16.0,16.6,18.2,18.4,18.7,,17.1,15.5,14.1,12.2,11.3,11.0,10.5,9.8,9.5,8.5,6.8,,10.5,10.5,11.3,12.3,13.8,12.9,13.2,14.2,15.0,16.3,18.9,
Total Assets of Manufacture of Measuring Instruments month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9271.00,9220.70,9060.50,8944.50,8812.70,8714.50,8668.70,8582.20,8426.40,8373.00,8215.10,,8542.40,8383.00,8150.80,8037.10,7899.40,7783.10,7699.30,7608.40,7525.60,7398.80,7520.00,,7793.60,7613.10,7421.00,7303.80,7206.70,7139.40,7046.60,6966.70,6866.90,6800.30,6704.80,
Total Assets of Manufacture of Measuring Instruments The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8261.20,8150.50,8007.80,7893.80,7773.00,7676.50,7619.80,7566.10,7434.00,7363.90,7249.50,,7643.00,7455.60,7242.50,7129.00,7037.00,6964.70,6874.60,6746.30,6696.10,6643.90,6738.90,,6953.80,6789.90,6657.70,6548.00,6476.10,6394.30,6333.20,6248.50,6151.20,6050.60,5963.80,
Total Assets of Manufacture of Measuring Instruments Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,13.1,13.1,13.3,13.4,13.5,13.8,13.4,13.3,13.7,13.3,,11.8,12.4,12.5,12.7,12.3,11.8,12.0,12.8,12.4,11.4,11.6,,12.1,12.1,11.5,11.5,11.3,11.7,11.3,11.5,11.6,12.4,12.4,
Total Assets of Other Manufacturing month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.00,1675.30,1691.40,1678.50,1648.80,1669.20,1640.70,1685.40,1655.80,1632.70,1580.20,,1677.90,1673.30,1675.40,1649.30,1637.10,1604.60,1618.10,1553.40,1542.00,1520.60,1494.60,,1584.40,1569.40,1556.00,1531.90,1496.10,1480.20,1583.30,1557.10,1546.50,1535.20,1522.50,
Total Assets of Other Manufacturing The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.20,1526.70,1521.90,1504.80,1506.30,1527.40,1505.20,1531.00,1501.50,1477.10,1446.90,,1551.60,1583.70,1591.30,1564.70,1528.50,1505.30,1520.50,1459.80,1464.60,1447.00,1416.40,,1506.30,1486.50,1460.70,1442.70,1415.00,1401.90,1478.20,1451.00,1428.40,1395.00,1378.30,
Total Assets of Other Manufacturing Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,9.7,11.1,11.5,9.5,9.3,9.0,10.1,10.3,10.5,9.2,,8.1,5.7,5.3,5.4,7.1,6.6,6.4,6.4,5.3,5.1,5.5,,5.2,5.6,6.5,6.2,5.7,5.6,7.1,7.3,8.3,10.1,10.5,
Total Assets of Comprehensive Utilization of Waste month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352.60,2418.80,2370.90,2268.10,2213.40,2172.50,2156.10,2097.10,2061.70,2034.70,1874.40,,2018.80,2009.20,1953.10,1908.10,1872.30,1846.90,1826.00,1794.80,1763.50,1734.40,1692.50,,1892.50,1876.90,1851.80,1819.70,1827.50,1799.30,1751.10,1695.80,1693.40,1661.50,1632.50,
Total Assets of Comprehensive Utilization of Waste The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.10,2124.80,2077.50,2055.90,2034.10,2005.50,1970.20,1922.80,1909.40,1886.80,1771.50,,1918.00,1906.30,1877.60,1854.50,1859.30,1829.20,1783.70,1727.20,1747.50,1709.00,1647.30,,1874.10,1847.00,1794.80,1746.90,1741.70,1709.00,1684.50,1641.70,1600.30,1552.90,1631.20,
Total Assets of Comprehensive Utilization of Waste Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,13.8,14.1,10.3,8.8,8.3,9.4,9.1,8.0,7.8,5.8,,5.3,5.4,4.0,2.9,0.7,1.0,2.4,3.9,0.9,1.5,2.7,,1.0,1.6,3.2,4.2,4.9,5.3,4.0,3.3,5.8,7.0,0.1,
Total Assets of Repair of Metal Products Machinery and Equipment month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.10,2144.50,2130.00,2117.20,2083.50,2116.40,2112.40,1614.80,1581.60,1596.40,1558.70,,1560.00,1303.20,1303.10,1291.20,1278.50,1276.90,1258.00,1222.30,1231.60,1217.30,1231.10,,1202.10,1201.30,1123.60,1120.80,1058.70,1063.20,1055.90,1026.90,1023.50,1061.30,1047.80,
Total Assets of Repair of Metal Products Machinery and Equipment The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.80,1975.30,1967.60,1985.70,2001.20,2014.00,2005.20,1494.80,1478.60,1459.10,1470.00,,1458.90,1250.30,1225.50,1219.40,1196.50,1198.30,1177.00,1096.00,1093.60,1086.30,1062.10,,1009.30,1008.80,1002.60,1013.00,1010.50,999.70,1012.90,1012.30,1009.10,1022.20,1024.00,
Total Assets of Repair of Metal Products Machinery and Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,8.6,8.3,6.6,4.1,5.1,5.3,8.0,7.0,9.4,6.0,,6.9,4.2,6.3,5.9,6.9,6.6,6.9,11.5,12.6,12.1,15.9,,19.1,19.1,12.1,10.6,4.8,6.4,4.2,1.4,1.4,3.8,2.3,
Total Assets of Production and Supply of Electric Power and Heat Power month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139806.60,140431.60,139550.70,138519.50,138296.60,136997.70,135791.20,135334.00,134573.20,133870.00,132756.00,,131213.00,131438.90,130053.00,127527.40,127420.20,126082.20,125228.80,124766.20,124126.10,123134.30,122043.30,,120951.40,121150.40,120070.20,118508.40,118067.00,117238.30,115939.70,115500.30,114776.10,114217.80,112912.00,
Total Assets of Production and Supply of Electric Power and Heat Power The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133641.40,133625.90,132506.50,130101.50,130077.90,128705.20,127674.20,127059.90,126220.50,125446.30,124154.60,,121805.50,121935.20,120774.40,119971.90,119265.80,118342.40,117409.60,117018.50,116874.20,116252.40,115169.70,,111346.10,111563.00,110440.90,109838.40,109467.00,108547.40,107885.90,107607.20,106646.00,105861.80,104232.30,
Total Assets of Production and Supply of Electric Power and Heat Power Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,5.1,5.3,6.5,6.3,6.4,6.4,6.5,6.6,6.7,6.9,,7.7,7.8,7.7,6.3,6.8,6.5,6.7,6.6,6.2,5.9,6.0,,8.6,8.6,8.7,7.9,7.9,8.0,7.5,7.3,7.6,7.9,8.3,
Total Assets of Production and Supply of Gas month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8832.00,8801.30,8750.30,8689.40,8596.30,8529.80,8505.40,8501.20,8437.20,8334.30,8250.80,,7940.20,7897.50,7778.60,7744.10,7649.30,7579.10,7545.40,7480.80,7446.20,7345.70,7328.10,,7177.70,7079.20,7015.90,6976.60,6785.10,6684.80,6639.90,6564.00,6515.60,6443.00,6578.60,
Total Assets of Production and Supply of Gas The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8218.00,8221.00,8114.50,8033.40,7958.50,7891.10,7863.10,7832.20,7798.30,7853.90,7794.40,,7376.10,7236.10,7173.00,7182.60,6977.90,6921.10,6861.80,6834.80,6878.00,6686.70,6632.90,,6521.50,6395.20,6346.10,6229.40,6146.80,6065.10,6050.80,5979.50,5964.90,5906.40,5857.30,
Total Assets of Production and Supply of Gas Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7.1,7.8,8.2,8.0,8.1,8.2,8.5,8.2,6.1,5.9,,7.6,9.1,8.4,7.8,9.6,9.5,10.0,9.5,8.3,9.9,10.5,,10.1,10.7,10.6,12.0,10.4,10.2,9.7,9.8,9.2,9.1,12.3,
Total Assets of Production and Supply of Water month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12579.80,12530.00,12436.50,12382.60,12262.90,12199.00,12068.90,12010.60,11933.50,11837.50,11721.80,,11415.60,11302.70,11228.10,11159.60,11074.50,11006.90,10869.80,10944.60,10894.00,10781.80,10613.30,,10071.70,9924.60,9876.90,9807.80,9697.60,9632.40,9398.00,9305.80,9260.90,8728.90,8642.50,
Total Assets of Production and Supply of Water The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11709.80,11597.40,11504.10,11427.50,11354.40,11276.60,11096.00,11104.50,10995.00,10918.00,10708.00,,10539.10,10386.00,10331.60,10254.60,10144.30,10080.60,9983.90,9947.20,9896.00,9857.60,9762.70,,8723.00,8503.70,8384.00,8305.10,8219.60,8160.80,8064.20,7979.60,7897.20,7813.00,7788.00,
Total Assets of Production and Supply of Water Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,8.0,8.1,8.4,8.0,8.2,8.8,8.2,8.5,8.4,9.5,,8.3,8.8,8.7,8.8,9.2,9.2,8.9,10.0,10.1,9.4,8.7,,15.5,16.7,17.8,18.1,18.0,18.0,16.5,16.6,17.3,11.7,11.0,
"Note:Since 2011, enterprises above designated size refers to all industrial enterprises with revenue from principal business over 20 million yuan (the former is 5 million yuan)."
Data Sources£ºNational Bureau of Statistics
