Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Inventories of Manufacture of Railway Shipping Aerospace and Other Transport Equipments month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.60,2916.50,2899.80,2873.00,2874.20,2960.50,2871.40,2968.90,2871.30,2770.00,2706.30,,2691.50,2889.90,2850.30,2842.50,2900.50,2848.00,2777.00,2843.00,2797.50,2663.40,2695.90,,2662.20,2818.70,2822.00,2772.70,2745.50,2745.50,2719.10,2788.90,2705.50,2654.20,2602.40,
Inventories of Manufacture of Railway Shipping Aerospace and Other Transport Equipments The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603.20,2825.70,2814.50,2807.00,2868.70,2866.40,2789.70,2848.60,2798.30,2658.70,2694.50,,2618.00,2803.00,2803.30,2747.60,2707.70,2703.80,2670.60,2742.20,2667.90,2616.70,2533.50,,2514.00,2682.20,2630.90,2576.10,2527.40,2463.80,2391.00,2437.00,2339.90,2230.80,2172.90,
Inventories of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,3.2,3.0,2.4,0.2,3.3,2.9,4.2,2.6,4.2,0.4,,2.8,3.1,1.7,3.5,7.1,5.3,4.0,3.7,4.9,1.8,6.4,,5.9,5.1,7.3,7.6,8.6,11.4,13.7,14.4,15.6,19.0,19.8,
Inventories of Manufacture of Electrical Machinery and Equipment month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7970.10,8216.70,8152.50,7946.00,7914.80,7743.50,7465.30,7526.10,7377.90,7078.30,6969.60,,6936.20,7157.60,6993.30,6861.00,6904.20,6789.10,6610.20,6795.50,6693.30,6533.60,6433.50,,6476.20,6736.90,6741.20,6699.90,6809.00,6754.90,6586.10,6707.80,6531.00,6394.80,6334.80,
Inventories of Manufacture of Electrical Machinery and Equipment The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6776.60,7091.50,6987.90,6838.80,6886.00,6758.60,6578.30,6749.50,6594.30,6453.80,6366.00,,6424.50,6678.90,6683.60,6644.90,6746.70,6664.70,6510.90,6613.60,6523.30,6362.90,6285.10,,6389.70,6583.30,6549.60,6423.20,6490.80,6446.30,6274.40,6353.70,6239.10,6070.40,6074.90,
Inventories of Manufacture of Electrical Machinery and Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,15.9,16.7,16.2,14.9,14.6,13.5,11.5,11.9,9.7,9.5,,8.0,7.2,4.6,3.3,2.3,1.9,1.5,2.8,2.6,2.7,2.4,,1.4,2.3,2.9,4.3,4.9,4.8,5.0,5.6,4.7,5.3,4.3,
Inventories of Manufacture of Communication Equipment Computers and Other Electronic Equipment month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10245.60,11050.70,10843.40,10727.50,10629.20,10204.90,9830.80,9898.60,9771.60,9596.40,9539.30,,9340.20,9518.30,9409.30,9273.10,9252.20,8808.10,8414.70,8543.20,8369.00,8246.80,8283.80,,8192.00,8835.60,8888.70,8836.10,8826.40,8552.80,8258.90,8361.60,8130.80,7900.20,8027.10,
Inventories of Manufacture of Communication Equipment Computers and Other Electronic Equipment The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9259.30,9439.10,9341.50,9225.70,9226.10,8784.70,8361.40,8467.10,8285.40,8276.70,8289.80,,8275.40,8899.30,8954.80,8897.60,8877.80,8603.70,8303.30,8409.80,8205.10,7918.90,7992.40,,7671.40,8098.00,8110.50,8027.70,8007.50,7667.40,7294.60,7434.90,7153.70,6880.20,6824.00,
Inventories of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,17.1,16.1,16.3,15.2,16.2,17.6,16.9,17.9,15.9,15.1,,12.9,7.0,5.1,4.2,4.2,2.4,1.3,1.6,2.0,4.1,3.6,,6.8,9.1,9.6,10.1,10.2,11.5,13.2,12.5,13.7,14.8,17.6,
Inventories of Manufacture of Measuring Instruments month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.00,1326.30,1315.50,1285.20,1284.80,1254.30,1224.20,1225.90,1194.30,1163.60,1133.30,,1102.10,1154.40,1154.00,1141.70,1147.20,1121.80,1083.90,1094.30,1087.70,1067.10,1089.80,,1064.10,1133.90,1140.00,1127.20,1135.70,1119.50,1090.00,1098.60,1084.10,1061.90,1054.70,
Inventories of Manufacture of Measuring Instruments The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.60,1165.30,1164.90,1149.00,1147.90,1126.90,1092.10,1100.20,1086.10,1069.60,1058.60,,1048.60,1104.70,1108.50,1098.90,1108.50,1091.60,1063.40,1073.20,1064.50,1044.90,1066.50,,1037.70,1077.90,1089.90,1081.90,1074.50,1052.20,1024.10,1034.30,1019.00,983.10,976.30,
Inventories of Manufacture of Measuring Instruments Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,13.8,12.9,11.9,11.9,11.3,12.1,11.4,10.0,8.8,7.1,,5.1,4.5,4.1,3.9,3.5,2.8,1.9,2.0,2.2,2.1,2.2,,2.5,5.2,4.6,4.2,5.7,6.4,6.4,6.2,6.4,8.0,8.0,
Inventories of Other Manufacturing month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.40,229.90,227.50,220.80,216.70,231.30,229.60,232.40,230.60,230.10,222.30,,234.70,237.70,233.80,226.90,224.80,221.30,222.60,216.60,217.00,215.30,217.50,,227.70,233.10,234.80,234.20,231.30,226.50,228.60,223.10,223.50,218.10,217.80,
Inventories of Other Manufacturing The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.20,216.90,211.30,204.80,201.30,218.40,214.50,214.70,212.70,211.60,209.80,,221.70,234.60,238.30,236.80,234.90,228.70,233.60,225.40,227.10,219.60,217.60,,224.80,228.00,222.80,220.00,215.90,215.70,214.50,211.90,208.00,205.40,196.30,
Inventories of Other Manufacturing Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,6.0,7.7,7.8,7.7,5.9,7.0,8.2,8.4,8.7,6.0,,5.9,1.3,-1.9,-4.2,-4.3,-3.2,-4.7,-3.9,-4.4,-2.0,0.0,,1.3,2.2,5.4,6.5,7.1,5.0,6.6,5.3,7.5,6.2,11.0,
Inventories of Comprehensive Utilization of Waste month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.40,310.40,295.10,288.30,284.80,289.80,285.80,279.80,270.00,261.40,218.00,,240.50,227.90,220.70,220.70,217.70,216.20,216.80,211.30,203.40,200.10,193.10,,240.70,238.60,231.50,233.40,242.70,243.20,242.00,240.20,239.40,242.30,235.40,
Inventories of Comprehensive Utilization of Waste The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.70,255.30,249.40,240.20,239.40,235.80,227.60,223.00,214.80,210.70,200.40,,239.40,238.10,230.10,233.20,241.20,241.60,240.20,239.50,241.70,244.40,233.50,,260.10,264.50,250.30,244.50,242.20,238.70,235.70,236.00,234.70,236.70,256.00,
Inventories of Comprehensive Utilization of Waste Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,21.6,18.3,20.0,19.0,22.9,25.6,25.5,25.7,24.1,8.8,,0.5,-4.3,-4.1,-5.4,-9.7,-10.5,-9.7,-11.8,-15.8,-18.1,-17.3,,-7.5,-9.8,-7.5,-4.5,0.2,1.9,2.7,1.8,2.0,2.4,-8.0,
Inventories of Repair of Metal Products Machinery and Equipment month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.10,206.10,200.60,200.50,196.60,198.50,195.60,194.20,187.60,190.70,188.70,,168.50,182.10,176.60,167.60,164.30,162.20,160.40,157.30,157.20,161.50,158.00,,143.00,147.60,151.00,151.70,132.30,130.20,130.00,116.70,121.00,118.10,117.00,
Inventories of Repair of Metal Products Machinery and Equipment The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.10,222.80,175.10,210.80,200.60,202.20,201.70,164.10,159.70,164.60,160.10,,144.90,150.70,152.80,155.90,154.70,152.90,152.00,133.30,138.90,133.00,130.60,,98.90,110.00,112.10,111.80,110.90,110.60,110.40,109.10,105.70,105.00,103.20,
Inventories of Repair of Metal Products Machinery and Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,-7.5,14.6,-4.9,-2.0,-1.8,-3.0,18.3,17.5,15.9,17.9,,16.3,20.8,15.6,7.5,6.2,6.1,5.5,18.0,13.2,21.4,21.0,,44.6,34.2,34.7,35.7,19.3,17.7,17.8,7.0,14.5,12.5,13.4,
Inventories of Production and Supply of Electric Power and Heat Power month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.40,1443.90,1418.50,1331.70,1271.70,1255.90,1284.30,1283.80,1232.90,1193.10,1211.20,,1275.90,1264.10,1210.00,1139.50,1100.60,1083.00,1078.70,1062.80,1059.60,1068.10,1092.00,,1162.10,1174.10,1174.20,1161.30,1142.30,1145.00,1131.30,1092.00,1078.20,1116.50,1180.80,
Inventories of Production and Supply of Electric Power and Heat Power The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.40,1275.40,1231.50,1159.90,1121.00,1099.10,1102.70,1082.60,1080.10,1097.50,1123.00,,1170.70,1180.00,1175.10,1169.70,1147.50,1145.30,1119.70,1079.40,1073.90,1107.90,1168.90,,1280.70,1320.70,1308.40,1246.80,1214.70,1191.10,1189.90,1155.60,1123.40,1104.30,1104.30,
Inventories of Production and Supply of Electric Power and Heat Power Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,13.2,15.2,14.8,13.4,14.3,16.5,18.6,14.1,8.7,7.9,,9.0,7.1,3.0,-2.6,-4.1,-5.4,-3.7,-1.5,-1.3,-3.6,-6.6,,-9.3,-11.1,-10.3,-6.9,-6.0,-3.9,-4.9,-5.5,-4.0,1.1,6.9,
Inventories of Production and Supply of Gas month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.20,256.60,250.20,244.80,235.70,227.60,223.50,225.00,216.90,206.50,203.90,,204.20,206.30,196.30,185.50,182.30,179.70,182.40,188.00,184.50,175.10,176.40,,164.40,181.80,177.70,175.80,172.30,173.10,166.30,172.40,173.30,176.70,185.00,
Inventories of Production and Supply of Gas The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.80,209.80,200.10,188.90,184.80,182.20,184.70,190.50,187.10,191.70,191.60,,172.50,189.90,184.10,182.80,179.10,181.80,172.80,178.70,186.20,181.10,188.90,,182.30,194.30,190.60,188.40,184.90,181.70,177.70,168.40,168.40,154.40,163.30,
Inventories of Production and Supply of Gas Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,22.3,25.0,29.6,27.5,24.9,21.0,18.1,15.9,7.7,6.4,,18.4,8.6,6.6,1.5,1.8,-1.2,5.6,5.2,-0.9,-3.3,-6.6,,-9.8,-6.4,-6.8,-6.7,-6.8,-4.7,-6.4,2.4,2.9,14.4,13.3,
Inventories of Production and Supply of Water month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.20,121.80,114.00,112.10,112.20,107.00,104.70,103.40,100.60,98.00,95.40,,106.90,99.80,99.50,98.30,99.00,94.00,92.20,97.20,91.50,89.00,87.60,,89.50,96.90,96.80,96.30,93.10,90.90,89.20,88.30,85.30,84.90,79.40,
Inventories of Production and Supply of Water The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.80,102.80,102.60,101.40,102.70,97.70,95.50,99.50,93.00,90.80,90.00,,92.50,100.40,99.80,100.00,96.80,94.60,93.10,92.60,89.60,89.30,83.00,,83.30,87.20,85.40,82.70,81.10,78.20,76.00,74.60,74.50,71.80,69.90,
Inventories of Production and Supply of Water Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,18.5,11.1,10.6,9.3,9.5,9.6,3.9,8.2,7.9,6.0,,15.6,-0.6,-0.3,-1.7,2.3,-0.6,-1.0,5.0,2.1,-0.3,5.5,,7.4,11.1,13.3,16.4,14.8,16.2,17.4,18.4,14.5,18.2,13.6,
"Note:Since 2011, enterprises above designated size refers to all industrial enterprises with revenue from principal business over 20 million yuan (the former is 5 million yuan)."
Data Sources£ºNational Bureau of Statistics
