Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Financial Costs of Processing of Petroleum Coal and Other Fuels Accumulated(100 million yuan),138.10,105.00,66.70,,385.10,355.70,325.00,295.40,259.90,222.60,228.90,180.20,144.00,106.80,71.00,,421.10,375.60,342.70,319.90,276.20,247.60,211.20,173.00,136.50,96.50,57.90,,387.20,357.60,328.70,304.50,276.40,244.30,206.70,167.20,137.30,104.10,63.40,,379.90,353.60,333.20,300.90,269.00,238.50,208.30,175.10,142.20,104.00,65.00,,389.40,361.30,334.90,297.30,261.80,228.70,192.70,159.60,126.40,92.90,57.60,,411.60,385.90,352.80,318.70,278.60,247.90,202.20,165.40,140.20,98.60,64.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Processing of Petroleum Coal and Other Fuels Accumulated The Same Period of Previous Year(100 million yuan),127.60,95.50,65.80,,350.30,314.80,289.40,263.20,231.50,209.40,206.80,170.10,134.30,94.20,57.60,,395.50,366.30,337.60,312.30,278.40,245.90,205.70,166.60,137.50,105.40,63.60,,381.70,353.50,330.40,301.00,270.30,240.00,207.40,173.80,141.10,103.30,64.60,,379.90,350.50,326.50,292.00,254.90,222.50,188.20,156.20,123.30,89.80,56.30,,397.50,381.40,350.90,316.10,278.70,242.90,197.40,161.80,133.80,98.50,63.70,,389.80,351.80,319.60,287.60,255.20,229.30,200.90,167.30,133.10,94.00,61.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Processing of Petroleum Coal and Other Fuels Accumulated Growth Rate(%),8.2,9.9,1.4,,9.9,13.0,12.3,12.2,12.3,6.3,10.7,5.9,7.2,13.4,23.3,,6.5,2.5,1.5,2.4,-0.8,0.7,2.7,3.8,-0.7,-8.4,-9.0,,1.4,1.2,-0.5,1.2,2.3,1.8,-0.3,-3.8,-2.7,0.8,-1.9,,0.0,0.9,2.1,3.0,5.5,7.2,10.7,12.1,15.3,15.8,15.5,,-2.0,-5.3,-4.6,-5.9,-6.1,-5.8,-2.4,-1.4,-5.5,-5.7,-9.6,,5.6,9.7,10.4,10.8,9.2,8.1,0.6,-1.1,5.3,4.9,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Raw Chemical Materials and Chemical Products Accumulated(100 million yuan),271.70,204.70,132.30,,763.80,717.70,643.00,571.70,517.90,454.80,342.70,298.60,251.50,193.70,130.60,,701.50,633.00,572.00,508.30,469.80,421.60,369.00,311.70,248.00,197.00,129.00,,821.40,749.80,684.90,616.70,547.30,477.50,412.60,335.50,267.50,197.60,125.70,,821.30,739.30,663.60,596.00,526.00,464.60,404.30,339.40,275.50,208.90,130.40,,881.00,802.60,739.50,660.50,593.20,520.50,448.90,374.30,296.20,225.00,141.40,,1038.80,957.40,878.00,787.70,707.90,616.30,525.60,425.90,342.30,259.00,160.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Raw Chemical Materials and Chemical Products Accumulated The Same Period of Previous Year(100 million yuan),267.90,201.50,132.10,,752.20,679.60,612.80,557.80,510.90,455.10,366.10,309.30,246.40,197.80,129.40,,825.10,750.70,683.80,612.50,545.70,478.00,413.80,337.40,266.80,196.90,125.40,,815.10,736.90,667.70,599.90,528.70,466.40,404.10,333.80,268.50,202.90,126.20,,863.80,786.80,715.30,635.30,570.20,494.70,427.60,360.10,286.10,218.30,135.80,,988.10,908.10,827.30,743.30,659.30,578.40,493.90,400.10,317.70,235.90,147.10,,998.90,911.40,834.40,750.10,651.40,576.30,499.80,411.40,328.00,248.40,158.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Raw Chemical Materials and Chemical Products Accumulated Growth Rate(%),1.4,1.6,0.2,,1.5,5.6,4.9,2.5,1.4,-0.1,-6.4,-3.5,2.1,-2.1,0.9,,-15.0,-15.7,-16.3,-17.0,-13.9,-11.8,-10.8,-7.6,-7.0,0.1,2.9,,0.8,1.8,2.6,2.8,3.5,2.4,2.1,0.5,-0.4,-2.6,-0.4,,-4.9,-6.0,-7.2,-6.2,-7.8,-6.1,-5.4,-5.7,-3.7,-4.3,-4.0,,-10.8,-11.6,-10.6,-11.1,-10.0,-10.0,-9.1,-6.4,-6.8,-4.6,-3.9,,4.0,5.0,5.2,5.0,8.7,6.9,5.2,3.5,4.4,4.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Medicines Accumulated(100 million yuan),16.30,15.50,14.00,,54.80,57.70,45.00,35.90,33.90,33.10,17.50,34.50,45.60,43.50,30.60,,46.00,13.20,-1.30,4.10,22.30,27.70,21.40,24.90,24.30,46.20,38.70,,193.80,183.80,165.90,138.50,130.90,117.10,101.10,95.20,70.70,51.20,36.60,,250.20,225.30,198.20,174.50,148.50,123.70,102.00,88.20,70.60,49.60,29.70,,231.10,207.10,188.30,171.10,150.60,135.50,114.50,93.30,78.30,60.30,41.60,,211.10,191.40,174.30,158.20,147.90,127.90,111.60,99.30,82.20,67.10,45.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Medicines Accumulated The Same Period of Previous Year(100 million yuan),41.60,38.40,27.10,,26.80,-4.80,-19.40,-12.00,7.20,13.90,7.70,13.40,17.70,45.50,38.90,,192.50,182.00,164.20,136.90,129.50,114.80,99.30,93.30,67.40,50.00,35.80,,249.90,223.70,197.90,174.80,150.50,127.20,103.90,90.30,72.00,50.20,30.30,,222.60,199.60,179.80,159.10,139.90,125.30,104.90,86.30,72.00,55.30,37.70,,204.00,180.80,164.50,152.20,137.80,118.50,105.00,92.90,76.80,62.90,43.30,,236.50,210.60,188.00,168.40,152.10,130.90,109.50,88.10,70.80,54.00,38.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Medicines Accumulated Growth Rate(%),-60.8,-59.6,-48.3,,104.5,-1302.1,-332.0,-399.2,370.8,138.1,127.3,157.5,157.6,-4.4,-21.3,,-76.1,-92.7,-100.8,-97.0,-82.8,-75.9,-78.4,-73.3,-63.9,-7.6,8.1,,-22.4,-17.8,-16.2,-20.8,-13.0,-7.9,-2.7,5.4,-1.8,2.0,20.8,,12.4,12.9,10.2,9.7,6.1,-1.3,-2.8,2.2,-1.9,-10.3,-21.2,,13.3,14.5,14.5,12.4,9.3,14.3,9.0,0.4,2.0,-4.1,-3.9,,-10.7,-9.1,-7.3,-6.1,-2.8,-2.3,1.9,12.7,16.1,24.3,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Chemical Fibers Accumulated(100 million yuan),41.80,31.50,20.20,,121.10,112.20,100.20,89.40,78.20,67.10,56.20,47.00,38.00,29.90,18.20,,114.80,105.40,94.30,85.20,77.10,66.80,55.70,47.30,37.70,29.80,20.00,,121.60,109.90,101.20,93.50,83.40,73.30,62.50,51.80,40.60,29.20,19.00,,115.00,105.90,104.60,94.30,81.60,72.60,60.80,50.40,40.00,30.20,18.70,,123.20,115.00,105.00,94.90,82.20,73.60,63.80,52.00,42.40,32.30,21.20,,124.40,111.90,103.30,93.50,83.70,71.40,60.30,49.60,38.10,27.40,17.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Chemical Fibers Accumulated The Same Period of Previous Year(100 million yuan),38.20,29.40,17.40,,113.70,104.30,92.60,83.10,75.30,66.10,55.00,46.20,37.40,30.00,20.10,,122.70,112.30,103.30,95.20,84.40,73.70,63.20,52.40,41.40,29.90,19.50,,114.80,104.10,95.60,86.30,76.20,67.80,59.30,49.70,39.60,29.80,18.30,,125.50,116.40,111.50,100.50,87.50,77.20,63.40,51.60,41.70,32.10,21.00,,124.40,111.90,104.10,94.70,83.70,74.00,61.90,50.90,39.10,28.20,17.90,,116.70,104.20,95.50,85.60,75.10,64.50,56.10,46.70,37.50,28.00,17.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Chemical Fibers Accumulated Growth Rate(%),9.4,7.1,16.1,,6.5,7.6,8.2,7.6,3.9,1.5,2.2,1.7,1.6,-0.3,-9.5,,-6.4,-6.1,-8.7,-10.5,-8.6,-9.4,-11.9,-9.7,-8.9,-0.3,2.6,,5.9,5.6,5.9,8.3,9.4,8.1,5.4,4.2,2.5,-2.0,3.8,,-8.4,-9.0,-6.2,-6.2,-6.7,-6.0,-4.1,-2.3,-4.1,-5.9,-11.0,,-1.0,2.8,0.9,0.2,-1.8,-0.5,3.1,2.2,8.4,14.5,18.4,,6.6,7.4,8.2,9.2,11.5,10.7,7.5,6.2,1.6,-2.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Rubber and Plastics Accumulated(100 million yuan),51.50,39.70,25.40,,165.60,154.30,134.20,120.70,106.80,98.10,75.00,72.40,70.80,60.20,38.80,,149.40,118.60,100.40,93.60,94.30,88.30,75.10,62.30,53.90,52.00,35.80,,212.00,191.50,171.40,150.20,133.70,118.40,103.70,89.60,67.90,47.60,34.00,,240.60,214.40,190.50,168.10,145.70,121.90,99.40,79.00,63.00,46.80,30.40,,213.60,190.90,173.70,155.70,139.20,127.30,111.00,91.90,78.90,60.90,41.40,,227.90,209.60,191.40,175.70,161.90,140.80,125.90,106.80,87.90,69.30,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Rubber and Plastics Accumulated The Same Period of Previous Year(100 million yuan),71.80,60.50,37.60,,144.40,115.50,97.50,91.50,92.20,85.60,71.60,59.90,53.00,52.80,36.90,,218.70,195.40,175.80,154.30,136.80,121.60,106.00,91.30,69.10,49.20,34.60,,241.50,215.50,188.50,166.40,144.30,120.20,98.10,78.30,64.00,47.50,30.90,,214.90,193.30,175.50,156.10,138.40,127.60,110.90,92.20,76.60,59.50,40.80,,228.30,201.60,183.10,167.60,153.20,129.50,116.50,99.90,82.30,63.80,40.00,,242.20,221.20,202.00,181.30,166.00,143.20,123.10,98.50,78.00,59.20,39.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Rubber and Plastics Accumulated Growth Rate(%),-28.3,-34.4,-32.4,,14.7,33.6,37.6,31.9,15.8,14.6,4.7,20.9,33.6,14.0,5.1,,-31.7,-39.3,-42.9,-39.3,-31.1,-27.4,-29.2,-31.8,-22.0,5.7,3.5,,-12.2,-11.1,-9.1,-9.7,-7.3,-1.5,5.7,14.4,6.1,0.2,10.0,,12.0,10.9,8.5,7.7,5.3,-4.5,-10.4,-14.3,-17.8,-21.3,-25.5,,-6.4,-5.3,-5.1,-7.1,-9.1,-1.7,-4.7,-8.0,-4.1,-4.5,3.5,,-5.9,-5.2,-5.2,-3.1,-2.5,-1.7,2.3,8.4,12.7,17.1,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Non-metallic Mineral Products Accumulated(100 million yuan),172.20,132.80,83.10,,524.90,471.10,424.30,382.10,337.80,300.80,253.60,210.60,178.30,142.90,88.90,,550.70,488.40,438.80,396.30,358.60,319.20,273.30,226.50,181.00,143.60,91.50,,560.10,508.20,457.40,406.00,357.10,312.80,271.00,219.10,174.40,129.40,81.60,,575.20,520.60,464.10,412.60,358.00,309.70,262.80,208.60,164.30,118.60,71.30,,566.90,507.20,460.60,418.20,367.60,326.90,281.50,229.90,191.70,146.90,94.00,,589.20,529.20,481.30,438.00,388.10,343.20,302.90,253.70,206.10,161.20,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Non-metallic Mineral Products Accumulated The Same Period of Previous Year(100 million yuan),177.50,137.20,84.20,,520.90,461.20,415.20,376.60,341.80,303.90,260.40,216.00,176.60,142.90,92.30,,573.20,521.30,470.00,419.10,368.50,322.60,277.80,224.80,179.00,132.30,83.30,,565.10,508.80,455.20,403.30,349.50,302.30,254.70,201.30,159.60,115.10,68.10,,583.50,524.40,472.30,422.80,369.60,325.20,277.90,225.80,186.70,143.10,91.50,,586.30,507.30,462.00,416.80,366.50,320.50,282.00,234.70,190.60,148.60,92.80,,589.40,533.30,483.80,440.90,394.30,344.40,296.80,240.10,192.40,144.40,95.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Non-metallic Mineral Products Accumulated Growth Rate(%),-3.0,-3.2,-1.3,,0.8,2.1,2.2,1.5,-1.2,-1.0,-2.6,-2.5,1.0,0.0,-3.7,,-3.9,-6.3,-6.6,-5.4,-2.7,-1.1,-1.6,0.8,1.1,8.5,9.8,,-0.9,-0.1,0.5,0.7,2.2,3.5,6.4,8.8,9.3,12.4,19.8,,-1.4,-0.7,-1.7,-2.4,-3.1,-4.8,-5.4,-7.6,-12.0,-17.1,-22.1,,-3.3,0.0,-0.3,0.3,0.3,2.0,-0.2,-2.0,0.6,-1.1,1.3,,0.0,-0.8,-0.5,-0.7,-1.6,-0.3,2.1,5.7,7.1,11.6,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Smelting and Pressing of Ferrous Metals Accumulated(100 million yuan),169.50,130.70,83.70,,476.90,448.90,410.30,377.30,333.70,295.30,257.20,215.60,175.20,134.40,87.90,,536.80,503.20,456.70,418.90,375.10,328.40,289.70,242.10,192.50,141.60,91.60,,560.70,517.30,476.20,444.20,385.80,339.40,302.20,245.30,198.70,153.30,92.10,,562.70,505.60,465.90,428.40,385.10,340.10,298.60,255.20,206.30,161.70,101.90,,660.80,620.00,575.10,527.80,466.00,395.80,346.50,281.60,219.30,160.00,101.60,,845.70,805.00,756.20,690.70,622.30,537.00,446.40,355.70,271.90,198.60,122.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Smelting and Pressing of Ferrous Metals Accumulated The Same Period of Previous Year(100 million yuan),175.90,134.40,88.10,,532.80,498.70,453.00,415.60,372.10,325.90,285.30,238.90,190.20,140.50,90.70,,557.90,515.10,474.00,442.80,385.40,338.50,298.50,240.40,194.70,148.90,90.00,,527.90,478.00,438.20,402.30,361.50,319.10,286.40,248.60,201.30,153.70,96.40,,639.10,599.20,550.50,503.10,446.40,386.50,335.70,274.60,216.10,161.10,103.30,,816.00,787.10,739.40,673.80,609.90,541.70,456.80,349.90,272.70,198.30,121.50,,829.70,752.30,690.50,633.80,560.00,486.60,411.00,348.10,273.90,217.80,129.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Smelting and Pressing of Ferrous Metals Accumulated Growth Rate(%),-3.6,-2.8,-5.0,,-10.5,-10.0,-9.4,-9.2,-10.3,-9.4,-9.8,-9.8,-7.9,-4.3,-3.1,,-3.8,-2.3,-3.6,-5.4,-2.7,-3.0,-2.9,0.7,-1.1,-4.9,1.8,,6.2,8.2,8.7,10.4,6.7,6.4,5.5,-1.3,-1.3,-0.3,-4.5,,-12.0,-15.6,-15.4,-14.8,-13.7,-12.0,-11.1,-7.1,-4.5,0.4,-1.4,,-19.0,-21.2,-22.2,-21.7,-23.6,-26.9,-24.1,-19.5,-19.6,-19.3,-16.4,,1.9,7.0,9.5,9.0,11.1,10.4,8.6,2.2,-0.7,-8.8,-5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Smelting and Pressing of Non-Ferrous Metals Accumulated(100 million yuan),146.80,108.80,70.30,,391.60,371.90,337.90,308.40,274.60,242.40,202.60,170.20,140.90,111.20,77.70,,473.80,440.00,401.30,372.40,344.20,308.70,280.90,249.80,199.10,150.00,95.20,,587.80,565.60,525.00,485.60,428.60,378.70,325.60,259.40,202.80,149.30,90.60,,571.40,528.50,480.50,433.20,387.40,344.20,296.00,244.60,191.60,144.40,91.20,,687.20,634.70,582.00,532.50,470.10,394.50,340.60,269.60,214.50,145.90,89.10,,654.00,602.80,566.00,514.60,468.90,406.20,339.70,277.60,220.40,165.90,97.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Smelting and Pressing of Non-Ferrous Metals Accumulated The Same Period of Previous Year(100 million yuan),137.40,107.80,75.30,,455.60,422.30,385.30,357.90,331.50,298.20,266.80,238.00,191.70,144.80,92.50,,560.90,540.90,501.40,464.30,410.70,361.20,316.10,253.50,198.30,148.00,89.80,,553.80,509.90,461.90,418.20,372.00,333.00,287.50,236.80,184.90,139.80,88.00,,674.00,621.00,567.30,514.80,453.70,393.60,341.20,271.10,216.80,162.00,98.50,,734.10,681.40,632.40,577.90,516.60,442.90,363.30,284.90,226.30,150.80,92.00,,630.00,581.90,526.70,475.90,430.70,364.20,304.70,248.40,198.60,152.20,93.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Smelting and Pressing of Non-Ferrous Metals Accumulated Growth Rate(%),6.8,0.9,-6.6,,-14.0,-11.9,-12.3,-13.8,-17.2,-18.7,-24.1,-28.5,-26.5,-23.2,-16.0,,-15.5,-18.7,-20.0,-19.8,-16.2,-14.5,-11.1,-1.5,0.4,1.4,6.0,,6.1,10.9,13.7,16.1,15.2,13.7,13.3,9.5,9.7,6.8,3.0,,-15.2,-14.9,-15.3,-15.9,-14.6,-12.6,-13.2,-9.8,-11.6,-10.9,-7.4,,-6.4,-6.9,-8.0,-7.9,-9.0,-10.9,-6.2,-5.4,-5.2,-3.2,-3.2,,3.8,3.6,7.5,8.1,8.9,11.5,11.5,11.8,11.0,9.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Metal Products Accumulated(100 million yuan),82.40,63.00,38.40,,268.10,245.20,219.00,199.00,174.10,157.50,130.90,116.80,105.80,89.00,54.60,,271.30,227.10,198.90,183.00,170.60,155.00,132.50,107.40,90.40,81.80,53.60,,321.50,285.90,256.70,226.30,199.80,176.00,153.50,130.50,98.80,69.20,48.10,,305.40,267.60,235.30,206.50,178.20,149.70,124.00,97.70,78.90,58.10,36.60,,272.40,243.10,220.50,200.90,177.10,167.00,148.30,119.60,102.30,80.10,52.80,,299.20,266.20,240.90,220.30,195.90,181.70,173.30,150.30,127.90,94.30,62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Metal Products Accumulated The Same Period of Previous Year(100 million yuan),104.40,85.10,52.40,,253.10,212.30,185.80,172.20,161.80,145.90,126.20,102.50,87.70,81.80,54.10,,334.40,296.00,266.40,233.00,204.70,181.20,157.40,133.60,100.70,71.10,49.10,,314.50,275.10,240.70,212.90,184.20,154.10,128.50,101.00,81.40,59.20,37.80,,281.50,248.10,222.90,199.80,173.90,160.70,141.40,113.70,96.90,75.50,50.10,,275.40,240.00,219.10,203.80,178.50,164.30,147.60,123.80,104.20,82.00,54.30,,312.20,280.00,254.00,229.50,204.30,181.40,165.50,134.00,110.20,73.10,47.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Metal Products Accumulated Growth Rate(%),-21.1,-26.0,-26.7,,5.9,15.5,17.9,15.6,7.6,8.0,3.7,14.0,20.6,8.8,0.9,,-18.9,-23.3,-25.3,-21.5,-16.7,-14.5,-15.8,-19.6,-10.2,15.0,9.2,,2.2,3.9,6.6,6.3,8.5,14.2,19.5,29.2,21.4,16.9,27.2,,8.5,7.9,5.6,3.4,2.5,-6.8,-12.3,-14.1,-18.6,-23.0,-26.9,,-1.1,1.3,0.6,-1.4,-0.8,1.6,0.5,-3.4,-1.8,-2.3,-2.8,,-4.2,-4.9,-5.2,-4.0,-4.1,0.2,4.7,12.2,16.1,29.0,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of General Purpose Machinery Accumulated(100 million yuan),55.20,42.80,30.10,,178.20,164.40,137.40,126.80,107.70,100.10,73.50,81.70,86.30,75.80,47.70,,146.60,101.90,80.60,82.80,94.70,90.60,75.50,67.60,55.60,62.20,45.60,,261.50,236.10,210.70,181.70,162.40,143.90,124.90,112.40,83.90,56.70,42.40,,297.30,262.70,230.40,201.70,173.30,144.30,116.60,91.10,75.90,54.60,35.50,,269.50,241.30,219.60,202.00,186.80,176.20,152.70,126.80,111.70,87.00,60.80,,301.50,276.80,251.70,230.20,205.90,183.30,168.50,151.20,127.90,107.40,70.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of General Purpose Machinery Accumulated The Same Period of Previous Year(100 million yuan),86.00,73.40,46.00,,133.90,89.70,69.90,73.50,86.30,83.50,67.90,60.00,50.00,60.80,46.20,,261.80,236.40,210.30,181.20,162.10,142.40,125.90,115.50,86.00,57.40,43.80,,302.90,269.40,234.40,205.10,174.80,144.90,113.60,88.60,73.90,53.10,35.00,,266.40,237.90,213.40,189.40,169.90,159.90,139.80,115.40,102.40,79.50,56.40,,269.10,234.20,212.80,200.20,184.80,164.00,152.40,134.30,113.20,91.80,59.10,,326.40,297.00,274.20,249.60,222.80,192.10,166.50,132.70,104.80,82.50,54.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of General Purpose Machinery Accumulated Growth Rate(%),-35.8,-41.7,-34.6,,33.1,83.3,96.6,72.5,24.8,19.9,8.2,36.2,72.6,24.7,3.2,,-44.0,-56.9,-61.7,-54.3,-41.6,-36.4,-40.0,-41.5,-35.3,8.4,4.1,,-13.7,-12.4,-10.1,-11.4,-7.1,-0.7,9.9,26.9,13.5,6.8,21.1,,11.6,10.4,8.0,6.5,2.0,-9.8,-16.6,-21.1,-25.9,-31.3,-37.1,,0.1,3.0,3.2,0.9,1.1,7.4,0.2,-5.6,-1.3,-5.2,2.9,,-7.6,-6.8,-8.2,-7.8,-7.6,-4.6,1.2,13.9,22.0,30.2,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Special Purpose Machinery Accumulated(100 million yuan),56.80,43.20,30.30,,170.90,157.20,131.50,117.30,98.10,90.90,63.70,73.20,79.30,72.20,44.70,,133.30,85.60,65.60,65.20,79.60,80.40,65.20,52.40,47.60,59.90,46.00,,256.20,229.30,203.80,177.70,158.50,137.70,128.40,115.00,82.30,55.00,43.70,,337.70,297.10,275.50,243.50,209.00,173.00,140.90,103.50,92.00,66.00,41.50,,304.20,261.60,241.40,223.10,192.30,192.90,169.40,148.40,137.70,108.90,77.10,,338.60,296.10,266.80,252.70,223.90,199.30,186.80,165.70,140.20,111.00,70.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Special Purpose Machinery Accumulated The Same Period of Previous Year(100 million yuan),76.50,67.90,41.90,,121.40,79.30,61.90,63.00,78.30,78.10,65.00,54.70,49.90,61.80,46.30,,268.40,237.70,209.80,180.50,160.00,139.90,122.50,108.00,78.50,52.30,40.90,,320.70,280.00,261.60,232.30,199.20,166.30,140.40,103.60,91.90,65.70,41.80,,299.30,257.60,229.50,210.80,183.50,178.50,156.60,132.60,124.90,99.00,69.30,,306.50,256.70,235.80,227.20,199.80,186.50,175.80,152.80,130.10,107.60,68.10,,367.30,318.10,289.80,267.20,240.10,203.60,173.60,135.20,108.60,78.30,52.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Special Purpose Machinery Accumulated Growth Rate(%),-25.8,-36.4,-27.7,,40.8,98.2,112.4,86.2,25.3,16.4,-2.0,33.8,58.9,16.8,-3.5,,-50.3,-64.0,-68.7,-63.9,-50.3,-42.5,-46.8,-51.5,-39.4,14.5,12.5,,-20.1,-18.1,-22.1,-23.5,-20.4,-17.2,-8.5,11.0,-10.4,-16.3,4.5,,12.8,15.3,20.0,15.5,13.9,-3.1,-10.0,-21.9,-26.3,-33.3,-40.1,,-0.8,1.9,2.4,-1.8,-3.8,3.4,-3.6,-2.9,5.8,1.2,13.2,,-7.8,-6.9,-7.9,-5.4,-6.7,-2.1,7.6,22.6,29.1,41.8,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Automobiles Accumulated(100 million yuan),23.90,21.10,17.90,,112.80,134.90,117.80,94.80,97.20,77.90,49.50,67.10,67.30,44.90,31.90,,83.90,79.00,57.70,46.60,59.70,50.90,46.10,52.40,30.60,27.90,21.50,,100.50,93.90,88.40,78.70,85.40,75.10,63.40,60.60,43.10,17.30,20.20,,289.60,256.80,228.20,214.10,204.10,184.00,140.40,123.20,82.70,65.00,35.30,,331.00,310.60,291.40,256.80,245.00,196.30,177.30,145.90,96.90,70.50,46.10,,311.70,304.40,272.90,247.00,228.20,202.30,147.10,116.70,99.10,76.50,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Automobiles Accumulated The Same Period of Previous Year(100 million yuan),63.90,45.00,31.40,,75.10,72.70,52.30,41.50,55.80,47.40,43.30,50.90,29.50,28.00,21.80,,100.50,95.20,91.40,81.50,84.20,71.90,60.70,59.70,41.80,15.50,19.50,,276.00,245.60,216.70,202.50,198.00,180.30,139.20,122.40,82.00,64.30,36.20,,321.30,303.40,282.60,246.10,235.00,186.20,163.50,133.80,86.10,61.60,37.70,,305.80,298.90,270.00,244.40,222.10,196.20,142.00,111.30,93.10,70.90,44.30,,290.50,268.70,239.90,227.10,207.40,184.80,153.20,128.10,98.80,69.30,41.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
