Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Total Liabilities of Manufacture of Automobiles month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44282.90,43534.80,42212.10,41184.70,40230.40,39797.10,39684.60,39611.70,39642.60,38868.00,38018.50,,39125.20,38359.40,37030.30,35847.60,34456.50,34190.10,34739.10,34739.50,34326.40,33637.60,32632.50,,33015.20,32926.60,31496.90,30570.30,30230.70,30469.60,31216.80,31237.10,30866.30,29768.20,28900.40,
Total Liabilities of Manufacture of Automobiles The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38685.00,38234.30,37122.30,36128.10,34777.40,34514.20,35064.30,34993.70,34451.40,33704.50,32721.20,,33434.80,33311.10,31831.70,31005.80,30589.50,30792.20,31353.20,31295.40,31033.20,29756.20,28782.50,,29458.60,30141.10,28976.90,28600.20,27865.20,28130.30,28470.90,28571.80,28568.20,27308.40,26654.70,
Total Liabilities of Manufacture of Automobiles Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,13.9,13.7,14.0,15.7,15.3,13.2,13.2,15.1,15.3,16.2,,17.0,15.2,16.3,15.6,12.6,11.0,10.8,11.0,10.6,13.0,13.4,,12.1,9.2,8.7,6.9,8.5,8.3,9.6,9.3,8.0,9.0,8.4,
Total Liabilities of Manufacture of Railway Shipping Aerospace and Other Transport Equipments month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10058.90,10408.10,10485.20,10539.80,10466.20,10468.60,10310.80,10251.20,10037.60,9861.70,9587.60,,10112.10,10294.10,10203.00,10198.40,10122.60,10023.50,9980.30,10053.80,9922.70,9874.50,9795.30,,10033.70,10193.00,10091.80,9989.70,9725.70,9667.60,9647.20,9610.90,9466.80,9444.80,9223.20,
Total Liabilities of Manufacture of Railway Shipping Aerospace and Other Transport Equipments The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9546.40,9810.20,9882.90,10008.90,9968.80,9958.50,9919.50,9917.20,9792.50,9718.20,9643.40,,9850.90,10002.00,9915.20,9795.60,9526.40,9464.40,9434.00,9500.30,9377.80,9271.90,9082.10,,9455.90,9575.80,9453.10,9460.50,9374.30,9196.40,9195.30,8906.20,8682.00,8526.10,8317.90,
Total Liabilities of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,6.1,6.1,5.3,5.0,5.1,3.9,3.4,2.5,1.5,-0.6,,2.7,2.9,2.9,4.1,6.3,5.9,5.8,5.8,5.8,6.5,7.9,,6.1,6.4,6.8,5.6,3.7,5.1,4.9,7.9,9.0,10.8,10.9,
Total Liabilities of Manufacture of Electrical Machinery and Equipment month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38116.50,38740.20,38500.70,38014.70,37665.70,36972.80,36420.40,36001.40,35199.40,34416.40,33703.80,,35044.30,35269.20,34935.80,34392.50,33900.80,33648.20,33292.90,32705.30,32247.60,31638.50,31081.00,,32297.60,32573.00,32198.70,31813.10,31381.60,30839.20,30637.60,30077.10,29623.80,28863.90,28549.80,
Total Liabilities of Manufacture of Electrical Machinery and Equipment The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34188.50,34767.50,34553.60,34001.80,33686.20,33391.90,33058.50,32569.10,31919.60,31315.30,30800.70,,31931.70,32313.00,31932.40,31509.00,31081.60,30506.80,30332.40,29720.60,29662.20,28744.20,28313.00,,29791.70,30051.20,29691.00,29325.50,28681.10,28151.10,28016.40,27502.70,26932.80,26347.80,25984.30,
Total Liabilities of Manufacture of Electrical Machinery and Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,11.4,11.4,11.8,11.8,10.7,10.2,10.5,10.3,9.9,9.4,,9.7,9.1,9.4,9.2,9.1,10.3,9.8,10.0,8.7,10.1,9.8,,8.4,8.4,8.4,8.5,9.4,9.5,9.4,9.4,10.0,9.5,9.9,
Total Liabilities of Manufacture of Communication Equipment Computers and Other Electronic Equipment month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49619.60,49478.30,47993.40,46797.80,45135.80,44342.20,43603.90,43113.00,43152.10,42896.90,42331.20,,44131.90,43249.30,41839.60,40517.60,39325.70,38097.80,37298.20,36539.00,35880.60,35429.10,35112.00,,37113.40,37548.50,37210.80,36490.60,36076.10,34865.40,34336.40,33852.50,33273.50,33274.30,33732.60,
Total Liabilities of Manufacture of Communication Equipment Computers and Other Electronic Equipment The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43851.10,43448.00,42123.80,40821.10,39693.50,38546.40,37686.90,36784.50,36078.60,35766.40,35321.50,,37454.40,37822.30,37391.20,36722.90,36237.90,35145.80,34555.90,34116.40,33598.50,33562.00,33802.00,,34373.50,34553.70,33879.10,33048.00,32002.90,31336.90,30918.10,30286.00,29486.30,28970.80,28477.60,
Total Liabilities of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,13.9,13.9,14.6,13.7,15.0,15.7,17.2,19.6,19.9,19.8,,17.8,14.3,11.9,10.3,8.5,8.4,7.9,7.1,6.8,5.6,3.9,,8.0,8.7,9.8,10.4,12.7,11.3,11.1,11.8,12.8,14.9,18.5,
Total Liabilities of Manufacture of Measuring Instruments month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4095.70,4075.40,3987.60,3923.60,3852.20,3791.00,3786.00,3723.60,3656.30,3626.60,3535.90,,3718.20,3679.20,3618.00,3579.00,3506.20,3453.80,3410.00,3342.60,3309.30,3254.70,3305.70,,3445.00,3429.60,3342.80,3311.30,3263.80,3249.60,3203.90,3170.70,3153.10,3110.80,3078.10,
Total Liabilities of Manufacture of Measuring Instruments The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603.80,3574.90,3551.60,3514.50,3435.10,3392.00,3365.60,3352.60,3285.80,3259.60,3173.10,,3369.30,3348.30,3255.80,3222.50,3178.10,3160.40,3108.00,3035.70,3040.70,3015.10,3079.30,,3187.30,3210.30,3135.00,3084.30,3065.80,3025.40,3012.20,2965.80,2878.10,2841.20,2776.00,
Total Liabilities of Manufacture of Measuring Instruments Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,14.0,12.3,11.6,12.1,11.8,12.5,11.1,11.3,11.3,11.4,,10.4,9.9,11.1,11.1,10.3,9.3,9.7,10.1,8.8,7.9,7.4,,8.1,6.8,6.6,7.4,6.5,7.4,6.4,6.9,9.6,9.5,10.9,
Total Liabilities of Other Manufacturing month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.50,846.60,853.50,853.00,834.20,844.60,829.50,856.30,845.40,830.30,797.30,,825.10,831.30,827.60,818.10,803.10,794.10,801.80,783.10,776.80,774.30,758.50,,788.70,797.50,798.40,783.20,763.40,752.80,836.70,827.10,820.30,817.70,804.20,
Total Liabilities of Other Manufacturing The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.80,764.10,762.60,758.30,751.20,769.60,755.60,766.70,751.10,747.20,723.70,,755.30,797.10,803.70,786.90,766.30,753.20,762.70,739.90,742.80,737.30,711.50,,761.30,761.80,745.70,803.50,727.30,719.60,789.60,777.20,759.60,745.20,722.30,
Total Liabilities of Other Manufacturing Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,10.8,11.9,12.5,11.0,9.7,9.8,11.7,12.6,11.1,10.2,,9.2,4.3,3.0,4.0,4.8,5.4,5.1,5.8,4.6,5.0,6.6,,3.6,4.7,7.1,-2.5,5.0,4.6,6.0,6.4,8.0,9.7,11.3,
Total Liabilities of Comprehensive Utilization of Waste month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.20,1521.10,1481.00,1396.70,1365.50,1346.70,1340.50,1295.90,1266.00,1254.40,1147.80,,1219.30,1241.90,1216.80,1181.20,1170.40,1152.80,1148.50,1133.60,1107.70,1085.80,1069.00,,1145.90,1150.30,1142.20,1131.00,1146.30,1106.60,1107.00,1077.20,1066.00,1059.00,1020.70,
Total Liabilities of Comprehensive Utilization of Waste The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.70,1323.90,1302.40,1293.50,1288.20,1268.70,1258.90,1222.00,1207.50,1189.60,1131.00,,1159.10,1166.90,1157.70,1147.60,1156.00,1115.10,1098.00,1067.60,1079.30,1071.00,1014.70,,1159.40,1167.70,1151.50,1134.10,1134.30,1118.30,1097.90,1080.20,1031.90,1006.20,1064.30,
Total Liabilities of Comprehensive Utilization of Waste Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,14.9,13.7,8.0,6.0,6.1,6.5,6.0,4.8,5.4,1.5,,5.2,6.4,5.1,2.9,1.2,3.4,4.6,6.2,2.6,1.4,5.4,,-1.2,-1.5,-0.8,-0.3,1.1,-1.0,0.8,-0.3,3.3,5.2,-4.1,
Total Liabilities of Repair of Metal Products Machinery and Equipment month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.50,1369.60,1370.50,1366.20,1348.10,1363.20,1371.50,905.30,888.60,902.40,891.00,,814.20,749.60,763.00,748.80,740.50,739.30,721.10,717.90,722.80,704.00,717.70,,688.00,668.70,616.10,616.20,584.00,605.80,597.30,576.00,569.50,590.40,590.30,
Total Liabilities of Repair of Metal Products Machinery and Equipment The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.90,1263.50,1273.40,1260.90,1277.10,1271.80,1266.20,810.80,797.40,774.50,789.40,,793.80,717.10,700.70,695.20,663.70,682.70,660.80,615.00,606.70,603.50,592.40,,577.60,580.70,582.10,596.70,604.10,588.50,602.30,602.70,602.10,596.00,603.60,
Total Liabilities of Repair of Metal Products Machinery and Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,8.4,7.6,8.4,5.6,7.2,8.3,11.7,11.4,16.5,12.9,,2.6,4.5,8.9,7.7,11.6,8.3,9.1,16.7,19.1,16.7,21.2,,19.1,15.2,5.8,3.3,-3.3,2.9,-0.8,-4.4,-5.4,-0.9,-2.2,
Total Liabilities of Production and Supply of Electric Power and Heat Power month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85940.70,86744.70,86215.00,85621.50,85441.30,84990.10,84142.20,83657.20,83234.60,82709.70,81911.10,,80903.70,80824.00,79757.90,79123.20,79138.50,78293.90,77749.30,77226.50,76822.00,76378.60,75485.00,,74741.80,75028.10,74385.60,73298.10,73352.00,72911.30,71962.90,72117.00,71271.70,71099.90,70005.80,
Total Liabilities of Production and Supply of Electric Power and Heat Power The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82700.40,82524.20,81709.40,81153.50,81319.20,80453.40,79766.70,79099.40,78677.50,78386.60,77429.30,,75702.80,75847.60,75129.10,74674.20,74529.00,74025.90,73349.90,73286.60,73073.50,72906.90,71863.70,,71437.10,72343.00,71682.90,71585.60,71616.90,71030.60,70639.60,70867.50,70078.00,69668.10,68128.60,
Total Liabilities of Production and Supply of Electric Power and Heat Power Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,5.1,5.5,5.5,5.1,5.6,5.5,5.8,5.8,5.5,5.8,,6.9,6.6,6.2,6.0,6.2,5.8,6.0,5.4,5.1,4.8,5.0,,4.6,3.7,3.8,2.4,2.4,2.6,1.9,1.8,1.7,2.1,2.8,
Total Liabilities of Production and Supply of Gas month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4963.70,4746.00,4855.20,4813.50,4751.00,4745.40,4714.50,4738.00,4710.80,4641.80,4596.90,,4385.70,4400.60,4297.50,4275.30,4234.20,4187.50,4154.20,4105.70,4105.10,4031.40,4007.40,,3936.10,3924.60,3862.50,3842.20,3715.80,3664.30,3645.10,3626.20,3600.10,3541.00,3656.30,
Total Liabilities of Production and Supply of Gas The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4615.80,4472.80,4565.60,4498.80,4456.00,4413.40,4382.10,4355.20,4355.80,4401.40,4342.80,,4052.20,3996.30,3933.40,3966.90,3887.30,3869.40,3775.00,3748.60,3825.10,3689.00,3637.30,,3613.70,3558.10,3525.40,3438.10,3410.60,3344.10,3362.20,3404.10,3399.90,3345.30,3290.60,
Total Liabilities of Production and Supply of Gas Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,6.1,6.3,7.0,6.6,7.5,7.6,8.8,8.2,5.5,5.9,,8.2,10.1,9.3,7.8,8.9,8.2,10.0,9.5,7.3,9.3,10.2,,8.9,10.3,9.6,11.8,8.9,9.6,8.4,6.5,5.9,5.8,11.1,
Total Liabilities of Production and Supply of Water month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7006.90,7010.00,6956.40,6950.70,6858.90,6852.60,6786.80,6762.00,6702.60,6665.30,6565.30,,6416.40,6476.20,6438.00,6397.20,6331.30,6296.30,6208.50,6257.80,6230.70,6166.30,6044.70,,5609.00,5563.60,5542.30,5523.40,5444.70,5347.60,5291.20,5197.70,5184.20,5015.00,4874.80,
Total Liabilities of Production and Supply of Water The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6548.40,6611.20,6555.80,6520.00,6454.40,6415.30,6321.10,6332.00,6289.30,6221.60,6107.40,,5946.60,5905.50,5888.40,5865.20,5783.20,5692.70,5673.40,5611.80,5591.40,5541.40,5396.00,,5027.90,4935.70,4846.30,4799.50,4739.50,4734.40,4644.40,4573.10,4490.30,4430.50,4358.40,
Total Liabilities of Production and Supply of Water Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,6.1,6.6,6.3,6.8,7.4,6.8,6.6,7.1,7.5,,7.9,9.7,9.3,9.1,9.5,10.6,9.4,11.5,11.4,11.3,12.0,,11.6,12.7,14.4,15.1,14.9,13.0,13.9,13.7,15.5,13.2,11.8,
"Note:Since 2011, enterprises above designated size refers to all industrial enterprises with revenue from principal business over 20 million yuan (the former is 5 million yuan)."
Data Sources£ºNational Bureau of Statistics
