Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Total Profits of Processing of Petroleum Coal and Other Fuels Accumulated The Same Period of Previous Year(100 million yuan),143.50,63.40,-1.90,,354.10,594.60,641.70,650.90,783.50,1011.80,1146.10,995.70,803.00,607.90,326.10,,2626.20,2828.50,2686.70,2401.70,2215.40,2019.30,1750.60,1469.10,1173.90,883.40,543.20,,826.20,593.70,406.30,240.80,89.00,-68.50,-160.70,-355.30,-470.70,-252.40,-21.90,,1182.00,1110.70,1007.20,850.20,716.40,650.70,589.30,517.10,410.40,280.90,127.20,,2224.40,2272.40,2179.10,1951.50,1662.40,1457.30,1282.80,1080.40,826.10,627.00,450.50,,2051.80,2035.10,1798.70,1544.10,1310.40,1131.80,1001.40,886.40,730.90,577.00,377.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Processing of Petroleum Coal and Other Fuels Accumulated Growth Rate(%),-130.2,-156.2,,,26.9,-14.1,-27.0,-40.4,-68.9,-87.0,-92.3,-92.8,-87.9,-97.1,-111.3,,-82.8,-74.9,-70.9,-67.7,-58.5,-44.0,-32.4,-29.6,-29.4,-29.8,-39.6,,224.2,387.1,575.9,930.0,2471.2,,,,,,0.0,,-26.5,-44.0,-52.8,-66.2,-84.4,-107.9,-124.1,-167.4,-213.3,-187.9,-116.7,,-42.5,-47.2,-51.2,-53.5,-53.1,-50.6,-53.6,-51.3,-50.2,-54.5,-70.4,,10.7,15.7,25.2,30.8,32.4,36.1,34.3,27.9,19.6,14.8,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Raw Chemical Materials and Chemical Products Accumulated(100 million yuan),1234.40,794.30,423.40,,4694.20,4216.90,3671.30,3140.90,2633.70,2255.40,2021.90,1690.10,1189.00,891.20,500.50,,7302.60,6936.80,6455.40,5909.20,5415.50,4922.60,4387.40,3631.40,2818.60,1995.30,1176.60,,8019.40,7429.10,6677.00,5839.10,5195.90,4544.90,3803.80,3200.10,2473.10,1688.90,922.20,,4257.60,3665.40,3029.80,2525.80,2099.50,1713.10,1364.60,1034.30,664.10,383.40,156.70,,3481.00,3310.00,2970.50,3152.80,2778.00,2508.30,2128.10,1770.50,1345.10,938.10,504.80,,5146.20,4900.20,4545.80,4076.20,3631.20,3189.10,2798.70,2363.30,1837.80,1349.80,839.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Raw Chemical Materials and Chemical Products Accumulated The Same Period of Previous Year(100 million yuan),1139.20,823.30,422.00,,7125.20,6852.50,6421.00,5867.10,5387.80,4932.70,4229.10,3548.30,2784.60,1976.10,1154.20,,7996.70,7451.10,6693.90,5815.00,5156.50,4504.80,3768.80,3189.70,2454.40,1685.80,924.00,,4271.10,3677.50,3084.90,2574.50,2123.30,1731.80,1374.20,1027.80,664.90,381.70,154.10,,3520.60,3317.10,2946.50,3069.50,2692.00,2366.40,2011.60,1684.40,1276.20,881.50,466.80,,4680.20,4316.60,3975.80,3623.30,3196.00,2836.40,2468.60,2049.40,1600.40,1141.40,693.60,,4438.30,4112.80,3723.00,3273.70,2905.80,2468.00,2162.10,1850.00,1493.70,1176.50,699.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Raw Chemical Materials and Chemical Products Accumulated Growth Rate(%),8.4,-3.5,0.3,,-34.1,-38.5,-42.8,-46.5,-51.1,-54.3,-52.2,-52.4,-57.3,-54.9,-56.6,,-8.7,-6.9,-3.6,1.6,5.0,9.3,16.4,13.8,14.8,18.4,27.3,,87.8,102.0,116.4,126.8,144.7,162.4,176.8,211.4,272.0,342.5,498.4,,20.9,10.5,2.8,-17.7,-22.0,-27.6,-32.2,-38.6,-48.0,-56.5,-66.4,,-25.6,-23.3,-25.3,-13.0,-13.1,-11.6,-13.8,-13.6,-16.0,-17.8,-27.2,,15.9,19.1,22.1,24.5,25.0,29.2,29.4,27.7,23.0,14.7,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Medicines Accumulated (100 million yuan),1114.80,822.50,545.20,,3473.00,3129.60,2818.90,2560.10,2217.20,2007.20,1794.50,1415.50,1125.20,892.20,601.20,,4288.70,3882.30,3496.30,3203.80,2793.10,2473.60,2209.50,1827.20,1436.40,1065.60,683.00,,6271.40,5403.50,4927.80,4525.30,4083.50,3585.80,3000.40,2244.80,1610.50,1147.60,804.50,,3506.70,3145.60,2779.10,2504.90,2140.10,1854.80,1586.00,1227.50,893.60,614.10,414.90,,3119.50,2842.80,2596.80,2390.30,2072.40,1822.20,1608.20,1278.90,999.10,753.00,482.60,,3094.20,2822.00,2553.90,2305.90,2011.50,1789.30,1585.70,1231.70,987.90,774.20,512.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Medicines Accumulated The Same Period of Previous Year(100 million yuan),1089.30,844.90,570.40,,4092.60,3723.00,3373.40,3104.40,2713.20,2405.90,2164.50,1813.00,1476.40,1113.20,718.00,,6290.50,5422.60,4944.30,4532.00,4070.90,3566.90,3051.10,2302.00,1664.80,1170.10,829.20,,3524.40,3164.10,2788.80,2506.20,2159.80,1868.70,1589.50,1235.30,893.70,608.10,411.70,,3108.40,2810.70,2556.50,2314.10,1992.90,1766.00,1552.80,1233.80,964.50,728.10,465.80,,2946.90,2585.10,2347.80,2173.30,1892.20,1666.50,1469.80,1153.70,910.50,699.90,463.20,,2826.10,2602.50,2312.80,2067.30,1805.00,1609.20,1386.20,1088.20,849.00,632.00,372.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Medicines Accumulated Growth Rate(%),2.3,-2.7,-4.4,,-15.1,-15.9,-16.4,-17.5,-18.3,-16.6,-17.1,-21.9,-23.8,-19.9,-16.3,,-31.8,-28.4,-29.3,-29.3,-31.4,-30.7,-27.6,-20.6,-13.7,-8.9,-17.6,,77.9,70.8,76.7,80.6,89.1,91.9,88.8,81.7,80.2,88.7,95.4,,12.8,11.9,8.7,8.2,7.4,5.0,2.1,-0.5,-7.4,-15.7,-10.9,,5.9,10.0,10.6,10.0,9.5,9.3,9.4,10.9,9.7,7.6,4.2,,9.5,8.4,10.4,11.5,11.4,11.2,14.4,13.2,16.4,22.5,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Chemical Fibers Accumulated(100 million yuan),78.20,52.10,24.30,,270.70,200.60,161.00,131.90,101.60,77.40,58.20,39.30,30.70,19.70,0.80,,241.30,212.90,189.70,176.90,151.70,155.80,163.90,128.70,97.20,62.60,45.10,,628.90,597.00,539.10,471.40,437.10,382.40,326.60,275.90,207.80,136.60,66.20,,263.50,193.30,161.90,130.40,111.00,85.10,72.30,41.00,31.70,17.70,4.00,,311.00,264.10,227.70,202.20,171.00,151.20,133.40,107.20,85.50,51.30,17.30,,393.90,351.00,315.70,285.00,247.10,205.60,178.10,132.60,97.80,67.10,38.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Chemical Fibers Accumulated The Same Period of Previous Year(100 million yuan),27.80,12.70,-7.40,,188.30,170.90,157.40,147.90,129.30,136.70,130.90,115.40,87.80,66.60,28.70,,638.70,609.10,550.40,483.50,446.60,391.40,335.60,280.90,209.40,138.80,67.00,,252.40,185.50,143.50,112.80,93.60,78.90,67.00,32.70,27.70,19.60,8.40,,310.20,262.40,231.20,200.20,166.60,142.70,124.40,100.30,80.10,46.80,15.70,,387.60,342.30,308.80,285.10,244.50,203.90,173.40,128.50,93.60,63.90,36.90,,357.10,310.90,265.40,233.00,201.90,179.60,149.30,127.20,106.70,79.10,47.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Chemical Fibers Accumulated Growth Rate(%),181.3,310.2,,,43.8,17.4,2.3,-10.8,-21.4,-43.4,-55.5,-65.9,-65.0,-70.4,-97.2,,-62.2,-65.0,-65.5,-63.4,-66.0,-60.2,-51.2,-54.2,-53.6,-54.9,-32.7,,149.2,221.8,275.7,317.9,367.0,384.7,387.5,743.7,650.2,596.9,688.1,,-15.1,-26.3,-30.0,-34.9,-33.4,-40.4,-41.9,-59.1,-60.4,-62.2,-74.5,,-19.8,-22.8,-26.3,-29.1,-30.1,-25.8,-23.1,-16.6,-8.7,-19.7,-53.1,,10.3,12.9,19.0,22.3,22.4,14.5,19.3,4.2,-8.3,-15.2,-18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Rubber and Plastics Accumulated(100 million yuan),439.90,282.50,183.00,,1691.30,1489.00,1274.60,1111.30,943.50,789.70,655.40,499.90,365.60,254.50,143.60,,1644.00,1415.50,1210.20,1063.20,904.70,780.50,659.00,539.40,393.60,285.90,168.00,,1702.50,1493.20,1329.50,1196.00,1069.50,948.00,812.10,700.10,556.80,396.90,241.70,,1681.60,1499.50,1295.60,1102.20,952.50,791.30,658.50,481.20,306.20,170.60,60.10,,1374.80,1189.20,1049.90,933.00,830.40,713.20,597.10,484.00,363.50,259.00,136.20,,1248.60,1159.20,1032.30,932.60,880.40,795.60,693.20,565.60,442.20,317.00,195.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Rubber and Plastics Accumulated The Same Period of Previous Year(100 million yuan),364.60,232.50,121.80,,1476.00,1283.50,1097.00,968.40,820.50,701.70,590.70,483.90,360.50,280.30,169.50,,1741.80,1531.60,1367.40,1221.80,1096.30,972.80,828.30,716.40,569.30,406.10,246.50,,1752.60,1554.10,1340.30,1139.20,985.00,815.00,650.30,478.00,303.70,165.40,60.50,,1351.70,1196.50,1046.40,914.10,797.30,685.80,577.60,464.30,347.50,246.80,127.70,,1227.70,1046.20,921.80,826.40,743.50,646.10,543.80,434.20,336.60,233.10,146.00,,1205.60,1130.80,1024.50,925.50,864.20,786.10,691.90,570.20,447.30,332.30,209.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Rubber and Plastics Accumulated Growth Rate(%),20.7,21.5,50.2,,14.6,16.0,16.2,14.8,15.0,12.5,11.0,3.3,1.4,-9.2,-15.3,,-5.6,-7.6,-11.5,-13.0,-17.5,-19.8,-20.4,-24.7,-30.9,-29.6,-31.8,,-2.9,-3.9,-0.8,5.0,8.6,16.3,24.9,46.5,83.3,140.0,299.5,,24.4,25.3,23.8,20.6,19.5,15.4,14.0,3.6,-11.9,-30.9,-52.9,,12.0,13.7,13.9,12.9,11.7,10.4,9.8,11.5,8.0,11.1,-6.7,,3.6,2.5,0.8,0.8,1.9,1.2,0.2,-0.8,-1.1,-4.6,-6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Non-metallic Mineral Products Accumulated(100 million yuan),404.30,252.40,180.90,,3222.20,2867.20,2506.70,2210.10,1948.60,1660.20,1481.90,1230.90,917.40,646.70,332.00,,4759.00,4309.00,3805.80,3367.50,2968.90,2606.80,2269.20,1856.50,1391.70,956.10,551.20,,5587.40,4996.80,4329.60,3696.60,3216.90,2791.40,2358.00,1883.40,1333.80,857.60,519.80,,4767.40,4218.60,3658.80,3142.50,2682.40,2254.10,1824.20,1416.90,932.70,498.40,266.60,,4570.00,4094.70,3596.00,3196.80,2827.10,2456.80,2056.20,1655.20,1197.90,784.10,444.70,,4287.80,3954.30,3495.40,3101.20,2859.60,2562.80,2180.10,1775.10,1329.40,906.00,581.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Non-metallic Mineral Products Accumulated The Same Period of Previous Year(100 million yuan),877.70,551.20,266.40,,4231.60,3853.60,3412.30,3016.40,2662.60,2331.00,2019.20,1660.60,1263.90,931.50,546.50,,5634.60,5064.50,4391.90,3764.50,3275.60,2839.60,2407.70,1920.40,1353.10,861.30,524.00,,4887.50,4330.50,3758.00,3223.00,2753.30,2307.60,1861.50,1445.30,947.00,507.20,277.90,,4640.00,4159.80,3626.10,3182.50,2789.80,2402.90,1998.50,1610.40,1161.80,755.20,423.40,,4252.80,3697.30,3242.30,2860.40,2545.40,2218.20,1837.30,1466.30,1063.60,690.10,431.50,,2999.40,2741.70,2396.40,2140.20,1957.60,1765.30,1512.60,1228.00,915.70,634.90,371.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Non-metallic Mineral Products Accumulated Growth Rate(%),-53.9,-54.2,-32.1,,-23.9,-25.6,-26.5,-26.7,-26.8,-28.8,-26.6,-25.9,-27.4,-30.6,-39.2,,-15.5,-14.9,-13.3,-10.5,-9.4,-8.2,-5.8,-3.3,2.9,11.0,5.2,,14.3,15.4,15.2,14.7,16.8,21.0,26.7,30.3,40.8,69.1,87.0,,2.7,1.4,0.9,-1.3,-3.8,-6.2,-8.7,-12.0,-19.7,-34.0,-37.0,,7.5,10.7,10.9,11.8,11.1,10.8,11.9,12.9,12.6,13.6,3.1,,43.0,44.2,45.9,44.9,46.1,45.2,44.1,44.6,45.2,42.7,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Smelting and Pressing of Ferrous Metals Accumulated(100 million yuan),-222.20,-213.60,-146.10,,564.80,400.40,266.70,227.90,147.90,49.60,18.70,-21.00,3.90,-48.40,-101.00,,365.50,229.20,296.80,313.00,410.50,569.00,826.10,802.00,659.70,422.40,201.90,,4240.90,4152.90,4069.10,3665.80,3334.60,2964.70,2671.00,2282.30,1529.80,871.40,480.50,,2464.60,2114.90,1835.60,1577.40,1374.40,1106.90,840.80,493.30,306.30,179.00,128.90,,2677.10,2352.90,2119.10,1972.10,1817.90,1676.30,1434.90,1159.90,774.50,415.60,201.60,,4029.30,3862.30,3552.80,3131.60,2738.20,2305.10,1875.60,1526.40,1110.90,798.00,526.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Smelting and Pressing of Ferrous Metals Accumulated The Same Period of Previous Year(100 million yuan),-10.10,-60.40,-111.50,,219.50,106.60,194.70,232.00,344.80,520.50,777.40,762.50,626.30,407.00,197.60,,4221.20,4139.40,4061.00,3657.10,3327.50,2957.10,2635.50,2240.50,1488.30,839.60,464.30,,2416.30,2032.80,1753.60,1497.30,1304.60,1052.90,799.40,478.40,296.40,178.70,129.50,,2664.40,2346.40,2108.40,1939.50,1786.50,1627.40,1409.20,1152.30,774.10,404.10,196.40,,4287.80,4075.80,3796.10,3385.70,2646.10,2238.40,1835.50,1495.30,1077.70,748.20,492.20,,2924.50,2571.60,2170.30,1830.30,1516.50,1165.60,880.70,711.10,568.40,486.30,266.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Smelting and Pressing of Ferrous Metals Accumulated Growth Rate(%),,253.6,,,157.3,275.6,37.0,-1.8,-57.1,-90.5,-97.6,-102.8,-99.4,-111.9,-151.1,,-91.3,-94.5,-92.7,-91.4,-87.7,-80.8,-68.7,-64.2,-55.7,-49.7,-56.5,,75.5,104.3,132.0,144.8,155.6,181.6,234.1,377.1,416.1,387.6,271.0,,-7.5,-9.9,-12.9,-18.7,-23.1,-32.0,-40.3,-57.2,-60.4,-55.7,-34.4,,-37.6,-42.3,-44.2,-41.8,-31.3,-25.1,-21.8,-22.4,-28.1,-44.5,-59.0,,37.8,50.2,63.7,71.1,80.6,97.8,113.0,114.7,95.4,64.1,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Smelting and Pressing of Non-Ferrous Metals Accumulated(100 million yuan),754.80,509.40,311.10,,2930.50,2548.00,1860.40,1507.40,1209.60,989.60,835.70,628.40,493.00,348.10,205.80,,2571.50,2286.90,2086.60,1919.90,1787.00,1689.70,1601.60,1431.10,1157.50,847.10,494.00,,3131.20,2924.30,2651.50,2282.30,1954.00,1641.30,1403.70,1152.00,834.60,555.00,302.00,,1479.50,1182.10,993.10,858.00,684.70,530.80,363.10,228.70,149.30,103.30,85.60,,1261.00,1091.50,985.30,915.60,797.60,699.80,600.30,476.10,314.00,203.10,97.00,,1397.10,1177.30,991.50,887.70,809.10,728.30,638.70,496.50,376.60,271.30,178.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Smelting and Pressing of Non-Ferrous Metals Accumulated The Same Period of Previous Year(100 million yuan),481.90,324.00,188.00,,2289.90,2091.70,1931.30,1776.30,1656.80,1562.80,1491.80,1337.10,1097.30,820.00,481.00,,3063.60,2876.50,2607.00,2243.30,1914.30,1607.40,1373.80,1130.50,825.30,554.10,301.60,,1450.00,1170.30,1009.00,871.20,704.10,547.00,376.50,236.70,142.90,97.20,84.30,,1230.20,1074.10,945.60,840.50,725.20,607.90,514.60,406.30,250.20,147.90,66.70,,1246.40,1003.90,935.10,847.00,727.40,660.20,582.00,464.10,336.10,232.50,148.20,,1536.10,1417.50,1240.40,1062.70,938.80,807.30,696.80,561.00,447.20,330.30,202.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Smelting and Pressing of Non-Ferrous Metals Accumulated Growth Rate(%),56.6,57.2,65.5,,28.0,21.8,-3.7,-15.1,-27.0,-36.7,-44.0,-53.0,-55.1,-57.5,-57.2,,-16.1,-20.5,-20.0,-14.4,-6.6,5.1,16.6,26.6,40.3,52.9,63.8,,115.9,149.9,162.8,162.0,177.5,200.1,272.8,386.7,484.0,471.0,258.2,,20.3,10.1,5.0,2.1,-5.6,-12.7,-29.4,-43.7,-40.3,-30.2,28.3,,1.2,8.7,5.4,8.1,9.7,6.0,3.1,2.6,-6.6,-12.6,-34.5,,-9.0,-16.9,-20.1,-16.5,-13.8,-9.8,-8.3,-11.5,-15.8,-17.9,-11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Metal Products Accumulated(100 million yuan),399.50,263.00,190.00,,1903.10,1622.60,1350.80,1141.00,973.90,807.00,654.20,523.30,396.50,288.30,175.80,,2065.70,1787.00,1526.20,1331.90,1146.00,977.50,831.50,685.50,515.70,370.50,231.70,,2256.70,1949.50,1652.70,1450.30,1274.50,1086.70,902.00,751.10,554.00,366.60,230.90,,1687.10,1429.80,1205.40,1026.00,857.90,724.80,569.40,439.40,298.00,164.70,80.90,,1580.10,1340.20,1179.40,1077.30,958.60,824.20,695.50,576.20,429.60,306.30,183.00,,1590.20,1437.70,1271.00,1133.50,1037.70,923.10,817.90,662.70,522.10,362.00,238.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Metal Products Accumulated The Same Period of Previous Year(100 million yuan),381.90,246.50,148.70,,1821.10,1575.10,1351.70,1173.60,1012.60,859.70,731.60,608.00,472.80,359.50,230.50,,2308.60,1994.70,1690.40,1479.10,1295.60,1099.70,907.40,760.20,560.30,370.50,233.00,,1753.30,1481.40,1252.60,1068.80,895.60,755.10,592.20,459.20,309.60,169.20,81.70,,1620.00,1370.10,1178.20,1037.30,914.00,779.20,641.30,522.30,383.70,270.50,158.60,,1491.70,1235.80,1063.20,973.90,856.00,711.50,605.70,485.80,372.30,254.00,168.20,,1472.70,1357.50,1204.30,1084.10,993.30,911.90,820.30,681.10,535.10,363.80,232.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Metal Products Accumulated Growth Rate(%),4.6,6.7,27.8,,4.5,3.0,-0.1,-2.8,-3.8,-6.1,-10.6,-13.9,-16.1,-19.8,-23.7,,-10.5,-10.4,-9.7,-10.0,-11.5,-11.1,-8.4,-9.8,-8.0,0.0,-0.6,,28.7,31.6,31.9,35.7,42.3,43.9,52.3,63.6,78.9,116.7,182.6,,4.1,4.4,2.3,-1.1,-6.1,-7.0,-11.2,-15.9,-22.3,-39.1,-49.0,,5.9,8.4,10.9,10.6,12.0,15.8,14.8,18.6,15.4,20.6,8.8,,8.0,5.9,5.5,4.6,4.5,1.2,-0.3,-2.7,-2.4,-0.5,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of General Purpose Machinery Accumulated(100 million yuan),870.40,572.30,325.10,,3427.80,3012.60,2633.60,2327.30,2024.70,1730.60,1464.50,1145.70,830.60,563.80,294.80,,3250.30,2874.70,2499.30,2196.80,1880.70,1593.50,1320.00,981.30,717.60,529.60,291.80,,3153.10,2851.90,2528.20,2291.80,2026.90,1767.40,1516.60,1229.20,936.20,633.20,345.50,,2858.80,2518.60,2183.40,1921.60,1661.60,1390.60,1122.80,844.30,559.40,293.10,82.10,,2466.80,2175.20,1891.30,1759.30,1579.30,1379.90,1173.90,938.90,712.60,517.00,241.80,,2526.90,2372.80,2114.10,1901.50,1715.20,1536.50,1314.80,1066.40,824.90,565.10,327.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of General Purpose Machinery Accumulated The Same Period of Previous Year(100 million yuan),819.90,530.50,269.30,,3106.40,2754.00,2384.60,2095.90,1793.00,1511.00,1242.10,928.60,688.00,525.00,294.10,,3235.90,2931.90,2613.40,2367.20,2097.10,1827.80,1569.90,1247.20,944.10,638.20,346.00,,2912.10,2567.00,2223.50,1943.90,1680.20,1405.70,1128.00,844.90,558.20,289.50,82.40,,2530.90,2238.40,1949.60,1736.10,1543.90,1347.20,1134.80,902.70,678.80,487.90,217.60,,2377.70,2082.70,1839.30,1708.10,1513.50,1313.20,1112.20,873.90,664.20,436.60,240.00,,2355.90,2156.90,1942.60,1752.50,1583.40,1409.50,1225.60,972.90,751.30,540.00,302.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of General Purpose Machinery Accumulated Growth Rate(%),6.2,7.9,20.7,,10.3,9.4,10.4,11.0,12.9,14.5,17.9,23.4,20.7,7.4,0.2,,0.4,-2.0,-4.4,-7.2,-10.3,-12.8,-15.9,-21.3,-24.0,-17.0,-15.7,,8.3,11.1,13.7,17.9,20.6,25.7,34.5,45.5,67.7,118.7,319.3,,13.0,12.5,12.0,10.7,7.6,3.2,-1.1,-6.5,-17.6,-39.9,-62.3,,3.7,4.4,2.8,3.0,4.3,5.1,5.5,7.4,7.3,18.4,0.8,,7.3,10.0,8.8,8.5,8.3,9.0,7.3,9.6,9.8,4.6,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Special Purpose Machinery Accumulated(100 million yuan),654.00,450.50,215.10,,2878.00,2512.30,2240.30,2009.10,1717.10,1456.50,1284.10,968.30,712.80,510.40,280.80,,3056.40,2666.40,2306.60,2060.90,1745.60,1506.40,1300.10,1050.60,858.50,615.40,339.10,,2947.90,2561.80,2296.10,2113.80,1805.50,1577.90,1594.90,1304.30,1044.10,707.60,393.70,,2827.60,2446.30,2112.20,1871.00,1635.20,1414.10,1177.30,892.20,558.30,279.10,78.00,,2216.40,1963.40,1705.70,1553.80,1385.00,1176.50,1018.30,806.30,614.20,461.60,194.80,,2035.10,1895.20,1681.60,1524.80,1384.80,1223.00,1067.00,850.00,665.80,466.00,253.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Special Purpose Machinery Accumulated The Same Period of Previous Year(100 million yuan),705.70,485.60,259.20,,2890.80,2537.00,2197.30,1962.00,1658.00,1426.20,1235.50,969.40,769.40,567.70,308.30,,2956.60,2582.60,2299.70,2088.90,1778.30,1547.30,1343.20,1101.30,865.40,587.10,326.20,,2675.70,2328.30,1998.50,1794.30,1561.50,1340.20,1217.80,942.60,587.50,288.20,78.90,,2273.00,1989.20,1718.20,1529.60,1330.60,1139.60,975.20,765.00,576.30,427.40,173.70,,1962.40,1727.80,1523.10,1376.80,1222.60,1029.00,873.10,684.80,521.10,347.70,170.90,,1757.80,1566.40,1388.90,1257.50,1119.10,993.10,893.80,695.80,537.30,391.60,219.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Special Purpose Machinery Accumulated Growth Rate(%),-7.3,-7.2,-17.0,,-0.4,-1.0,2.0,2.4,3.6,2.1,3.9,-0.1,-7.4,-10.1,-8.9,,3.4,3.2,0.3,-1.3,-1.8,-2.6,-3.2,-4.6,-0.8,4.8,4.0,,10.2,10.0,14.9,17.8,15.6,17.7,31.0,38.4,77.7,145.5,399.0,,24.4,23.0,22.9,22.3,22.9,24.1,20.7,16.6,-3.1,-34.7,-55.1,,12.9,13.6,12.0,12.9,13.3,14.3,16.6,17.7,17.9,32.8,14.0,,15.8,21.0,21.1,21.3,23.7,23.1,19.4,22.2,23.9,19.0,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Profits of Manufacture of Automobiles Accumulated(100 million yuan),1427.90,1039.50,586.90,,5086.30,4489.80,3946.40,3459.90,3035.90,2583.10,2176.30,1746.20,1122.80,819.40,414.30,,5319.60,4763.00,4250.60,3706.80,3162.80,2739.40,2129.00,1533.80,1182.80,1149.80,741.40,,5305.70,4763.10,4233.70,3799.70,3438.30,3221.10,2876.80,2474.50,1799.60,1320.80,832.30,,5093.60,4781.10,4211.50,3607.10,3084.80,2514.50,1904.20,1193.50,680.80,209.40,100.20,,5086.80,4615.90,4161.70,3734.60,3236.90,2822.40,2480.30,1881.60,1480.10,1095.80,512.30,,6091.30,5453.20,4958.40,4517.60,4048.20,3730.30,3359.90,2639.00,2048.20,1505.10,917.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
