Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Financial Costs of Manufacture of Electrical Machinery and Equipment Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.60,537.70,496.30,451.20,398.90,326.70,270.70,210.70,162.90,120.30,80.80,,453.60,406.40,374.50,340.20,295.50,257.90,215.20,185.10,157.40,118.40,76.60,,505.10,466.30,419.10,369.70,314.80,305.90,260.40,216.40,171.70,128.20,85.60,
Financial Costs of Manufacture of Electrical Machinery and Equipment Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.40,380.00,362.00,330.80,289.50,252.80,211.20,181.30,153.60,115.30,74.30,,490.70,454.50,406.80,358.20,304.90,296.30,252.90,210.30,171.10,127.20,84.90,,598.60,542.60,485.80,434.10,373.70,324.10,277.50,223.10,177.90,134.90,87.60,
Financial Costs of Manufacture of Electrical Machinery and Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,41.5,37.1,36.4,37.8,29.2,28.2,16.2,6.1,4.3,8.7,,-7.6,-10.6,-7.9,-5.0,-3.1,-13.0,-14.9,-12.0,-8.0,-6.9,-9.8,,-15.6,-14.1,-13.7,-14.8,-15.8,-5.6,-6.2,-3.0,-3.5,-5.0,-2.3,
Financial Costs of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.20,307.60,283.60,249.80,235.40,199.80,167.70,137.00,105.30,75.70,60.30,,289.70,261.30,251.90,236.10,204.20,174.40,147.80,112.10,89.80,68.50,51.70,,318.20,265.00,241.30,226.40,200.10,105.00,82.70,65.60,61.40,56.70,40.00,
Financial Costs of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.40,260.70,252.30,236.00,205.80,177.20,149.60,114.00,91.10,69.00,52.60,,318.80,264.00,240.50,225.60,200.40,102.40,79.90,64.20,60.80,56.10,39.80,,219.30,202.90,192.70,175.70,156.90,134.70,115.90,94.30,75.70,61.20,47.10,
Financial Costs of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,18.0,12.4,5.8,14.4,12.8,12.1,20.2,15.6,9.7,14.6,,-9.1,-1.0,4.7,4.7,1.9,70.3,85.0,74.6,47.7,22.1,29.9,,45.1,30.6,25.2,28.9,27.5,-22.0,-28.6,-30.4,-18.9,-7.4,-15.1,
Financial Costs of Manufacture of Measuring Instruments Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.30,59.10,54.90,49.90,45.00,36.40,30.80,23.90,18.50,14.30,9.90,,48.00,44.30,42.70,39.40,33.90,29.90,25.50,21.70,19.50,14.50,9.20,,52.40,48.20,44.50,39.10,33.50,30.90,26.00,20.40,16.60,11.70,7.30,
Financial Costs of Manufacture of Measuring Instruments Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.70,38.70,38.30,36.70,31.90,27.70,23.70,21.10,18.70,13.90,8.70,,50.50,46.30,42.60,37.20,31.60,29.50,25.20,19.10,15.70,11.30,7.40,,56.40,50.20,45.20,40.20,35.00,30.60,26.10,20.90,17.00,12.30,8.20,
Financial Costs of Manufacture of Measuring Instruments Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4,52.7,43.3,36.0,41.1,31.4,30.0,13.3,-1.1,2.9,13.8,,-5.0,-4.3,0.2,5.9,7.3,1.4,1.2,13.6,24.2,28.3,24.3,,-7.1,-4.0,-1.5,-2.7,-4.3,1.0,-0.4,-2.4,-2.4,-4.9,-11.0,
Financial Costs of Other Manufacturing Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.40,17.40,16.10,14.50,12.50,10.90,9.50,7.80,6.10,4.70,2.90,,15.90,15.20,13.50,12.80,11.00,9.70,8.50,6.90,5.90,4.40,2.50,,15.90,14.20,12.60,11.20,9.90,8.60,9.50,7.80,6.20,4.80,3.10,
Financial Costs of Other Manufacturing Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60,14.60,13.20,12.50,10.80,9.70,8.30,6.80,5.70,4.40,2.40,,15.80,14.40,12.60,11.20,9.80,8.60,7.50,6.20,5.00,3.90,2.50,,18.30,16.10,14.20,12.60,11.00,9.60,8.80,7.10,5.70,4.30,2.70,
Financial Costs of Other Manufacturing Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,19.2,22.0,16.0,15.7,12.4,14.5,14.7,7.0,6.8,20.8,,0.6,5.6,7.1,14.3,12.2,12.8,13.3,11.3,18.0,12.8,0.0,,-13.1,-11.8,-11.3,-11.1,-10.0,-10.4,8.0,9.9,8.8,11.6,14.8,
Financial Costs of Comprehensive Utilization of Waste Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.90,32.50,29.20,26.10,22.80,19.70,16.40,12.90,10.80,8.10,4.20,,30.90,26.30,24.00,21.30,18.70,16.20,14.00,10.90,8.20,6.10,4.10,,27.80,25.20,23.00,20.80,18.20,15.10,13.20,10.60,8.50,6.50,4.10,
Financial Costs of Comprehensive Utilization of Waste Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.30,28.60,26.00,23.50,20.60,18.00,15.30,11.80,9.00,6.70,4.30,,27.30,24.50,22.50,20.20,17.60,14.70,13.00,10.40,8.60,6.60,4.10,,26.30,23.70,22.00,19.80,17.70,15.60,13.50,10.80,8.50,6.30,3.90,
Financial Costs of Comprehensive Utilization of Waste Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,13.6,12.3,11.1,10.7,9.4,7.2,9.3,20.0,20.9,-2.3,,13.2,7.3,6.7,5.4,6.3,10.2,7.7,4.8,-4.7,-7.6,0.0,,5.7,6.3,4.5,5.1,2.8,-3.2,-2.2,-1.9,0.0,3.2,5.1,
Financial Costs of Repair of Metal Products Machinery and Equipment Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.30,18.00,16.10,14.80,13.20,11.00,9.20,7.20,5.50,3.90,2.50,,13.20,8.90,8.20,7.20,6.20,5.50,4.80,3.50,2.50,1.70,1.10,,9.90,8.50,7.50,7.00,6.60,5.00,4.10,3.50,2.60,1.90,1.40,
Financial Costs of Repair of Metal Products Machinery and Equipment Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.00,21.10,10.20,17.40,15.10,13.40,11.60,4.90,3.50,2.40,1.60,,13.20,9.20,8.10,7.50,7.10,5.30,4.50,3.60,2.80,2.00,1.40,,10.70,9.60,9.00,8.10,7.10,6.20,5.10,4.10,3.30,2.50,1.40,
Financial Costs of Repair of Metal Products Machinery and Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1,-14.7,57.8,-14.9,-12.6,-17.9,-20.7,46.9,57.1,62.5,56.3,,0.0,-3.3,1.2,-4.0,-12.7,3.8,6.7,-2.8,-10.7,-15.0,-21.4,,-7.5,-11.5,-16.7,-13.6,-7.0,-19.4,-19.6,-14.6,-21.2,-24.0,0.0,
Financial Costs of Production and Supply of Electric Power and Heat Power Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173.70,1995.50,1815.70,1625.30,1430.40,1249.70,1071.90,872.80,696.40,525.20,335.40,,2109.90,1935.70,1776.40,1606.90,1426.10,1248.70,1072.50,878.20,704.70,538.30,345.00,,2284.20,2096.00,1921.90,1738.40,1538.20,1341.10,1158.10,945.80,761.10,572.60,363.30,
Financial Costs of Production and Supply of Electric Power and Heat Power Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.80,1957.10,1800.10,1629.00,1446.60,1265.60,1086.80,889.00,711.10,542.60,349.20,,2293.30,2104.90,1927.90,1748.00,1550.50,1348.70,1164.30,956.10,772.50,581.50,369.80,,2324.10,2124.80,1945.40,1756.90,1547.20,1350.60,1158.70,940.10,751.80,567.80,359.90,
Financial Costs of Production and Supply of Electric Power and Heat Power Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,2.0,0.9,-0.2,-1.1,-1.3,-1.4,-1.8,-2.1,-3.2,-4.0,,-8.0,-8.0,-7.9,-8.1,-8.0,-7.4,-7.9,-8.1,-8.8,-7.4,-6.7,,-1.7,-1.4,-1.2,-1.1,-0.6,-0.7,-0.1,0.6,1.2,0.8,0.9,
Financial Costs of Production and Supply of Gas Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.60,64.70,57.80,51.60,45.60,40.40,36.00,31.40,25.70,18.40,11.30,,73.80,66.30,59.90,53.80,48.60,42.40,37.20,30.40,22.80,16.60,12.10,,68.90,63.80,60.00,55.00,50.00,38.40,33.20,28.00,22.90,17.60,11.70,
Financial Costs of Production and Supply of Gas Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.20,72.10,65.60,57.80,52.20,45.70,39.90,32.70,24.80,19.30,13.40,,69.70,64.50,60.70,55.80,50.60,40.00,34.60,29.30,24.70,18.40,12.20,,55.60,53.20,48.80,43.30,38.70,33.50,28.90,23.40,18.10,13.50,8.80,
Financial Costs of Production and Supply of Gas Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.6,-10.3,-11.9,-10.7,-12.6,-11.6,-9.8,-4.0,3.6,-4.7,-15.7,,5.9,2.8,-1.3,-3.6,-4.0,6.0,7.5,3.8,-7.7,-9.8,-0.8,,23.9,19.9,23.0,27.0,29.2,14.6,14.9,19.7,26.5,30.4,33.0,
Financial Costs of Production and Supply of Water Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.50,88.90,81.50,73.50,64.30,56.90,49.60,40.00,33.50,26.30,14.10,,106.50,96.80,88.30,79.70,70.40,61.90,53.30,41.80,32.70,24.90,15.50,,97.40,87.20,80.60,73.80,65.20,53.40,47.50,38.30,30.60,23.00,14.50,
Financial Costs of Production and Supply of Water Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.30,99.60,90.70,81.90,72.40,63.20,54.30,42.50,33.30,25.40,15.70,,108.40,97.80,90.40,82.70,73.30,60.50,53.10,43.30,34.90,26.90,16.90,,88.10,85.20,77.90,70.40,62.80,55.40,47.60,38.70,31.30,23.30,13.60,
Financial Costs of Production and Supply of Water Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.8,-10.7,-10.1,-10.3,-11.2,-10.0,-8.7,-5.9,0.6,3.5,-10.2,,-1.8,-1.0,-2.3,-3.6,-4.0,2.3,0.4,-3.5,-6.3,-7.4,-8.3,,10.6,2.3,3.5,4.8,3.8,-3.6,-0.2,-1.0,-2.2,-1.3,6.6,
"Note:Since 2011, enterprises above designated size refers to all industrial enterprises with revenue from principal business over 20 million yuan (the former is 5 million yuan)."
Data Sources£ºNational Bureau of Statistics
