Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Total Current Assets of Manufacture of Automobiles month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45140.30,44351.90,42835.80,41797.20,40646.40,40081.70,40011.40,39989.90,40063.50,39596.50,38722.30,,39434.60,38720.90,37166.70,35945.60,34438.30,33882.30,34191.40,34455.90,34282.20,33763.80,32668.40,,33028.30,32966.20,31358.40,30322.10,29938.60,30233.10,30786.30,30899.30,30479.00,30046.80,29377.10,
Total Current Assets of Manufacture of Automobiles The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39156.90,38743.80,37396.60,36282.30,34812.80,34256.10,34567.70,34791.60,34517.10,33953.90,32795.40,,33447.50,33277.50,31636.20,30647.70,30212.90,30503.30,31085.60,31128.70,30801.50,30066.20,29276.40,,29653.50,29932.20,28924.10,28484.00,27930.40,28202.90,28369.70,28537.50,28581.20,27927.30,27110.80,
Total Current Assets of Manufacture of Automobiles Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,14.5,14.5,15.2,16.8,17.0,15.7,14.9,16.1,16.6,18.1,,17.9,16.4,17.5,17.3,14.0,11.1,10.0,10.7,11.3,12.3,11.6,,11.4,10.1,8.4,6.5,7.2,7.2,8.5,8.3,6.6,7.6,8.4,
Total Current Assets of Manufacture of Railway Shipping Aerospace and Other Transport Equipments month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10457.90,10885.70,11000.90,10921.70,10864.50,10824.00,10787.70,10621.70,10358.60,10198.10,9879.00,,10173.70,10301.20,10141.90,10131.90,10023.50,9912.90,9858.30,9967.10,9829.90,9764.10,9697.60,,9876.00,10027.80,9867.90,9712.40,9519.70,9331.90,9304.70,9331.10,9135.10,9003.30,8984.40,
Total Current Assets of Manufacture of Railway Shipping Aerospace and Other Transport Equipments The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9797.70,10022.10,10073.00,10143.20,10063.30,10020.40,9957.50,9991.30,9852.70,9768.10,9666.70,,9714.40,9889.40,9729.30,9561.60,9370.40,9186.60,9141.30,9234.10,9055.00,8937.40,8841.70,,9064.90,9245.30,9124.80,9124.40,8999.50,8870.90,8760.20,8517.80,8294.50,8181.50,8024.90,
Total Current Assets of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,8.6,9.2,7.7,8.0,8.0,8.3,6.3,5.1,4.4,2.2,,4.7,4.2,4.2,6.0,7.0,7.9,7.8,7.9,8.6,9.2,9.7,,8.9,8.5,8.1,6.4,5.8,5.2,6.2,9.5,10.1,10.0,12.0,
Total Current Assets of Manufacture of Electrical Machinery and Equipment month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43789.80,44376.80,44076.60,43464.30,42955.70,42247.70,41605.80,41146.70,40457.70,39479.40,38647.30,,39932.90,40003.50,39704.10,39153.00,38504.30,38064.30,37758.60,37133.20,36635.80,35980.10,35156.40,,36480.00,36821.70,36327.40,35927.00,35395.00,34815.40,34537.20,34101.40,33627.90,32914.40,32382.00,
Total Current Assets of Manufacture of Electrical Machinery and Equipment The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39175.70,39635.90,39542.40,38930.00,38385.30,37887.30,37544.80,37019.40,36324.80,35654.10,34861.50,,36132.50,36550.80,36048.70,35657.80,35122.30,34517.70,34247.90,33709.60,33583.90,32775.50,32086.80,,33468.40,33701.20,33444.00,32976.00,32315.70,31621.60,31442.00,30977.60,30353.50,29816.50,29510.80,
Total Current Assets of Manufacture of Electrical Machinery and Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,12.0,11.5,11.6,11.9,11.5,10.8,11.1,11.4,10.7,10.9,,10.5,9.4,10.1,9.8,9.6,10.3,10.3,10.2,9.1,9.8,9.6,,9.0,9.3,8.6,8.9,9.5,10.1,9.8,10.1,10.8,10.4,9.7,
Total Current Assets of Manufacture of Communication Equipment Computers and Other Electronic Equipment month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58406.20,58084.20,56171.60,54903.50,52981.60,52009.30,51348.10,50636.00,50557.80,50340.90,49661.50,,51625.90,50828.00,49260.70,47744.20,46370.40,44861.50,44039.00,43119.40,42328.90,41904.50,41486.40,,43567.50,43831.80,43174.30,42597.00,41891.30,40782.70,40419.40,39714.50,39120.70,39045.20,39362.70,
Total Current Assets of Manufacture of Communication Equipment Computers and Other Electronic Equipment The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51416.90,50821.00,49271.00,47822.80,46486.80,45015.80,44147.20,43056.20,42209.00,42009.90,41576.80,,43723.60,43930.50,43250.60,42692.20,41967.30,40922.60,40541.30,39901.60,39381.70,39187.70,39251.60,,39539.40,39774.00,38901.70,37836.20,36774.90,35934.10,35474.10,34766.20,34010.30,33453.50,32887.50,
Total Current Assets of Manufacture of Communication Equipment Computers and Other Electronic Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,14.3,14.0,14.8,14.0,15.5,16.3,17.6,19.8,19.8,19.4,,18.1,15.7,13.9,11.8,10.5,9.6,8.6,8.1,7.5,6.9,5.7,,10.2,10.2,11.0,12.6,13.9,13.5,13.9,14.2,15.0,16.7,19.7,
Total Current Assets of Manufacture of Measuring Instruments month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6063.00,6021.50,5758.50,5734.20,5636.10,5550.00,5553.60,5471.60,5347.50,5330.60,5191.20,,5397.30,5324.90,5199.20,5129.00,5039.10,4997.50,4947.10,4895.50,4849.40,4771.20,4805.20,,4960.30,4871.20,4752.50,4706.70,4634.20,4612.70,4573.80,4507.60,4444.20,4376.00,4344.10,
Total Current Assets of Manufacture of Measuring Instruments The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5341.80,5289.60,5173.20,5099.60,5009.40,4983.10,4951.80,4928.00,4845.70,4803.30,4689.30,,4903.10,4811.10,4673.30,4635.60,4572.90,4534.40,4474.00,4383.90,4344.60,4283.40,4351.50,,4521.30,4469.30,4389.70,4320.50,4277.00,4208.20,4197.90,4123.60,4038.90,3974.80,3916.50,
Total Current Assets of Manufacture of Measuring Instruments Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,13.8,11.3,12.4,12.5,11.4,12.2,11.0,10.4,11.0,10.7,,10.1,10.7,11.3,10.6,10.2,10.2,10.6,11.7,11.6,11.4,10.4,,9.7,9.0,8.3,8.9,8.4,9.6,9.0,9.3,10.0,10.1,10.9,
Total Current Assets of Other Manufacturing month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.90,930.30,938.90,924.40,900.80,922.50,911.20,945.80,927.60,923.20,882.20,,930.80,925.70,919.90,906.60,896.30,877.10,890.60,859.10,852.50,845.00,825.20,,875.20,872.70,863.20,860.30,844.20,836.10,853.10,829.60,826.70,822.60,807.10,
Total Current Assets of Other Manufacturing The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.60,841.00,836.20,826.90,825.10,847.50,838.80,850.70,835.20,827.50,799.70,,860.10,882.00,886.70,882.00,865.30,854.50,869.00,819.10,824.30,816.50,790.20,,838.10,836.30,820.40,814.00,799.80,791.40,797.00,783.20,775.20,762.00,738.40,
Total Current Assets of Other Manufacturing Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,10.6,12.3,11.8,9.2,8.8,8.6,11.2,11.1,11.6,10.3,,8.2,5.0,3.7,2.8,3.6,2.6,2.5,4.9,3.4,3.5,4.4,,4.4,4.4,5.2,5.7,5.6,5.6,7.0,5.9,6.6,8.0,9.3,
Total Current Assets of Comprehensive Utilization of Waste month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.00,1390.30,1359.60,1270.70,1223.50,1199.30,1198.20,1156.30,1123.30,1104.10,997.60,,1089.50,1112.90,1089.70,1055.40,1035.00,1023.80,1010.70,1008.70,978.10,957.80,931.30,,1071.90,1059.40,1062.10,1050.90,1062.50,1039.90,1039.70,1006.70,1017.40,1004.30,976.60,
Total Current Assets of Comprehensive Utilization of Waste The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.80,1166.20,1150.80,1130.00,1112.80,1096.00,1080.40,1053.70,1042.30,1026.20,962.40,,1066.50,1056.70,1058.20,1050.60,1058.80,1036.40,1027.20,991.20,1015.70,1000.80,959.20,,1117.90,1124.80,1099.00,1085.00,1093.40,1071.70,1066.20,1037.60,997.90,967.00,1058.10,
Total Current Assets of Comprehensive Utilization of Waste Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,19.2,18.1,12.5,9.9,9.4,10.9,9.7,7.8,7.6,3.7,,2.2,5.3,3.0,0.5,-2.2,-1.2,-1.6,1.8,-3.7,-4.3,-2.9,,-4.1,-5.8,-3.4,-3.1,-2.8,-3.0,-2.5,-3.0,2.0,3.9,-7.7,
Total Current Assets of Repair of Metal Products Machinery and Equipment month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.50,1269.70,1250.30,1247.20,1222.60,1250.20,1256.40,851.00,827.90,862.20,824.00,,823.10,775.20,771.80,759.80,754.50,751.80,736.60,726.60,732.70,720.10,731.30,,681.80,689.50,607.80,604.20,567.40,570.60,566.80,543.10,542.90,563.80,549.50,
Total Current Assets of Repair of Metal Products Machinery and Equipment The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.70,1190.90,1177.30,1192.70,1216.00,1216.60,1208.20,818.70,809.90,791.90,802.00,,770.30,719.90,697.40,687.80,669.40,666.70,650.70,593.20,590.30,591.60,568.10,,534.70,536.60,528.80,521.80,517.80,513.30,524.20,524.20,524.60,520.20,539.00,
Total Current Assets of Repair of Metal Products Machinery and Equipment Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.6,6.2,4.6,0.5,2.8,4.0,3.9,2.2,8.9,2.7,,6.9,7.7,10.7,10.5,12.7,12.8,13.2,22.5,24.1,21.7,28.7,,27.5,28.5,14.9,15.8,9.6,11.2,8.1,3.6,3.5,8.4,1.9,
Total Current Assets of Production and Supply of Electric Power and Heat Power month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21155.10,22407.80,22097.70,21641.60,21955.50,21560.30,20764.90,21009.00,20576.70,20153.70,19537.80,,18868.70,19996.10,19675.30,19286.20,19907.70,19139.00,18606.10,18843.70,18640.80,18242.40,17642.30,,17143.70,18544.90,18218.20,18020.30,18142.50,17471.10,16997.30,17066.50,16997.70,16816.00,16851.00,
Total Current Assets of Production and Supply of Electric Power and Heat Power The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19408.80,20543.80,20202.10,19807.60,20363.60,19598.50,18913.80,19042.30,18779.80,18402.80,17905.10,,17010.50,18431.30,18050.30,17906.90,18033.10,17408.10,17065.40,17069.10,17011.80,16830.80,17042.20,,16247.90,17845.20,17666.30,17523.40,17697.20,17205.00,17006.60,17699.00,17060.20,16662.40,16594.20,
Total Current Assets of Production and Supply of Electric Power and Heat Power Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.1,9.4,9.3,7.8,10.0,9.8,10.3,9.6,9.5,9.1,,10.9,8.5,9.0,7.7,10.4,9.9,9.0,10.4,9.6,8.4,3.5,,5.5,3.9,3.1,2.8,2.5,1.5,-0.1,-3.6,-0.4,0.9,1.5,
Total Current Assets of Production and Supply of Gas month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2976.90,3008.80,2931.40,2876.40,2809.90,2784.40,2770.30,2787.40,2765.00,2746.30,2674.20,,2626.90,2707.40,2611.80,2581.60,2492.20,2457.60,2473.80,2461.60,2426.50,2393.20,2404.10,,2346.50,2382.10,2310.50,2319.00,2246.30,2203.80,2199.50,2222.50,2198.10,2143.70,2177.20,
Total Current Assets of Production and Supply of Gas The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.80,2713.70,2632.10,2596.00,2507.40,2480.90,2495.50,2491.10,2457.00,2495.40,2501.90,,2414.20,2446.00,2374.70,2400.90,2323.20,2281.40,2266.90,2296.90,2328.90,2206.70,2187.20,,2188.00,2202.20,2138.70,2107.70,2081.60,2016.30,2054.30,2055.00,2079.70,2057.50,2034.70,
Total Current Assets of Production and Supply of Gas Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,10.9,11.4,10.8,12.1,12.2,11.0,11.9,12.5,10.1,6.9,,8.8,10.7,10.0,7.5,7.3,7.7,9.1,7.2,4.2,8.5,9.9,,7.2,8.2,8.0,10.0,7.9,9.3,7.1,8.2,5.7,4.2,7.0,
Total Current Assets of Production and Supply of Water month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3724.20,3853.50,3819.50,3785.70,3751.80,3708.80,3640.10,3648.10,3596.20,3564.10,3520.50,,3469.30,3713.90,3713.90,3643.50,3592.30,3564.10,3490.50,3549.70,3486.60,3428.50,3313.10,,3246.90,3277.20,3280.90,3238.80,3151.70,3094.60,3007.50,2925.90,2882.00,2795.50,2739.60,
Total Current Assets of Production and Supply of Water The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3557.20,3796.60,3787.00,3722.50,3666.90,3629.20,3533.50,3567.90,3487.70,3436.10,3322.80,,3302.70,3333.30,3333.40,3282.60,3196.90,3143.60,3090.30,3035.20,2982.00,2955.60,2893.20,,2725.80,2721.90,2687.50,2651.80,2605.30,2547.10,2493.00,2439.80,2381.40,2328.70,2296.00,
Total Current Assets of Production and Supply of Water Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,1.5,0.9,1.7,2.3,2.2,3.0,2.2,3.1,3.7,5.9,,5.0,11.4,11.4,11.0,12.4,13.4,13.0,17.0,16.9,16.0,14.5,,19.1,20.4,22.1,22.1,21.0,21.5,20.6,19.9,21.0,20.0,19.3,
"Note:Since 2011, enterprises above designated size refers to all industrial enterprises with revenue from principal business over 20 million yuan (the former is 5 million yuan)."
Data Sources£ºNational Bureau of Statistics
