일시,습도,16 방위 풍향,풍속,강수량,현지기압,해면기압,변화량 기압,이슬점 온도,기온
2020-03-07 09:00:00,74.3,330.0,2.0,0.0,859.5,1014.3,0.2,-7.6,-3.7
2020-03-07 12:00:00,85.8,0.0,0.0,0.2,860.6,1016.9,1.1,-7.7,-5.7
2020-03-07 15:00:00,89.1,0.0,0.0,0.0,862.3,1019.1,1.7,-7.6,-6.1
2020-03-07 18:00:00,90.4,0.0,0.0,0.0,863.7,1021.5,1.4,-8.5,-7.2
2020-03-07 21:00:00,96.2,0.0,0.0,0.0,864.5,1022.8,0.8,-8.3,-7.8
2020-03-08 00:00:00,85.3,350.0,2.0,6.0,867.3,1027.6,2.8,-12.0,-10.0
2020-03-08 03:00:00,67.8,340.0,5.0,0.0,868.6,1029.4,1.3,-15.2,-10.4
2020-03-08 06:00:00,68.0,340.0,5.0,0.0,870.3,1030.7,1.7,-14.2,-9.4
2020-03-08 09:00:00,64.2,300.0,3.0,0.0,871.3,1032.0,1.0,-15.0,-9.5
2020-03-08 12:00:00,70.0,320.0,2.0,0.3,873.1,1036.7,1.8,-17.6,-13.3
2020-03-08 15:00:00,78.0,0.0,0.0,0.0,872.6,1039.1,0.5,-20.6,-17.7
2020-03-08 18:00:00,79.1,0.0,0.0,0.0,871.4,1038.8,1.2,-22.2,-19.5
2020-03-08 21:00:00,76.2,0.0,0.0,0.0,869.2,1036.8,2.2,-23.2,-20.1
2020-03-09 00:00:00,76.7,0.0,0.0,0.0,868.8,1037.1,0.4,-24.1,-21.1
2020-03-09 03:00:00,71.3,0.0,0.0,0.0,869.0,1033.5,0.2,-19.8,-15.8
2020-03-09 06:00:00,53.4,210.0,3.0,0.0,868.9,1029.1,0.1,-17.3,-9.6
2020-03-09 09:00:00,42.0,300.0,5.0,0.0,869.2,1028.3,0.3,-18.4,-7.7
2020-03-09 12:00:00,55.0,0.0,0.0,0.0,870.5,1032.8,1.3,-19.3,-12.1
2020-03-09 15:00:00,67.9,0.0,0.0,0.0,870.3,1034.6,0.2,-19.7,-15.1
2020-03-09 18:00:00,69.8,100.0,1.0,0.0,869.3,1034.7,1.0,-21.1,-16.9
2020-03-09 21:00:00,73.2,0.0,0.0,0.0,867.1,1033.4,2.2,-22.4,-18.8
2020-03-10 00:00:00,70.7,0.0,0.0,0.0,866.0,1032.0,1.1,-22.7,-18.7
2020-03-10 03:00:00,56.8,130.0,1.0,0.0,864.1,1025.4,1.9,-19.2,-12.4
2020-03-10 06:00:00,44.2,0.0,0.0,0.0,861.5,1017.7,2.6,-15.6,-5.3
2020-03-10 09:00:00,43.0,0.0,0.0,0.0,859.1,1014.2,2.4,-15.0,-4.3
2020-03-10 12:00:00,59.1,0.0,0.0,0.0,858.7,1015.9,0.4,-14.3,-7.7
2020-03-10 15:00:00,70.1,0.0,0.0,0.0,858.6,1017.6,0.1,-14.9,-10.5
2020-03-10 18:00:00,72.2,100.0,3.0,0.0,858.3,1018.0,0.3,-15.7,-11.7
2020-03-10 21:00:00,69.7,0.0,0.0,0.0,858.6,1018.6,0.3,-16.4,-12.0
2020-03-11 00:00:00,83.0,0.0,0.0,0.2,860.8,1020.8,2.2,-13.7,-11.4
2020-03-11 03:00:00,60.2,0.0,5.0,0.0,863.5,1020.2,2.7,-12.0,-5.5
2020-03-11 06:00:00,59.1,30.0,4.0,0.0,865.8,1023.1,2.3,-12.6,-5.9
2020-03-11 09:00:00,52.9,340.0,7.0,0.0,868.4,1026.7,2.6,-14.7,-6.7
2020-03-11 12:00:00,64.2,340.0,4.0,0.0,871.9,1032.8,3.5,-15.1,-9.6
2020-03-11 15:00:00,71.3,0.0,0.0,0.0,874.2,1037.8,2.3,-17.2,-13.1
2020-03-11 18:00:00,75.7,0.0,0.0,0.0,875.1,1040.8,0.9,-19.1,-15.8
2020-03-11 21:00:00,80.0,0.0,0.0,0.0,876.0,1043.4,0.9,-20.6,-18.0
2020-03-12 00:00:00,80.0,0.0,0.0,0.0,877.2,1044.8,1.2,-20.6,-18.0
2020-03-12 03:00:00,65.2,0.0,0.0,0.0,877.3,1040.8,0.1,-17.2,-12.0
2020-03-12 06:00:00,64.0,270.0,4.0,0.0,875.9,1036.4,1.4,-13.6,-8.0
2020-03-12 09:00:00,49.1,270.0,5.0,0.0,874.8,1034.4,1.1,-15.8,-6.9
2020-03-12 12:00:00,59.1,0.0,0.0,0.0,875.3,1036.6,0.5,-15.9,-9.4
2020-03-12 15:00:00,68.0,0.0,0.0,0.0,874.8,1037.9,0.5,-16.9,-12.2
2020-03-12 18:00:00,73.0,0.0,0.0,0.0,874.1,1037.9,0.7,-17.2,-13.4
2020-03-12 21:00:00,75.1,0.0,0.0,0.0,873.8,1039.2,0.3,-19.1,-15.7
2020-03-13 00:00:00,75.7,0.0,0.0,0.0,874.7,1040.4,0.9,-19.2,-15.9
2020-03-13 03:00:00,56.2,290.0,2.0,0.0,875.2,1035.5,0.5,-15.1,-7.9
2020-03-13 06:00:00,48.8,230.0,1.0,0.0,873.9,1032.1,1.3,-14.1,-5.0
2020-03-13 09:00:00,45.1,290.0,4.0,0.0,873.0,1029.3,0.9,-12.6,-2.3
2020-03-13 12:00:00,61.9,0.0,0.0,0.0,873.2,1032.2,0.2,-12.5,-6.4
2020-03-13 15:00:00,63.1,0.0,0.0,0.0,873.4,1033.3,0.2,-13.5,-7.7
2020-03-13 18:00:00,65.9,0.0,0.0,0.0,873.0,1033.9,0.4,-14.5,-9.3
2020-03-13 21:00:00,74.0,0.0,0.0,0.0,872.3,1034.6,0.7,-15.3,-11.6
2020-03-14 00:00:00,74.9,0.0,0.0,0.0,872.9,1034.4,0.6,-13.9,-10.3
2020-03-14 03:00:00,56.9,260.0,2.0,0.0,873.6,1030.8,0.7,-10.8,-3.5
2020-03-14 06:00:00,46.0,270.0,5.0,0.0,872.0,1025.6,1.6,-8.5,1.9
2020-03-14 09:00:00,41.9,290.0,2.0,0.0,870.8,1022.8,1.2,-7.6,4.2
2020-03-14 12:00:00,57.1,0.0,0.0,0.0,871.2,1025.6,0.4,-7.2,0.3
2020-03-14 15:00:00,69.0,0.0,0.0,0.0,871.0,1027.2,0.2,-7.5,-2.6
2020-03-14 18:00:00,69.0,0.0,0.0,0.0,869.8,1027.2,1.2,-9.7,-4.9
2020-03-14 21:00:00,74.2,120.0,3.0,0.0,868.5,1027.2,1.3,-11.1,-7.3
2020-03-15 00:00:00,73.0,130.0,1.0,0.0,868.7,1027.5,0.2,-11.4,-7.4
2020-03-15 03:00:00,57.95,0.0,0.0,0.0,867.6,1022.4,1.1,-1.0,-1.4
2020-03-15 06:00:00,42.9,200.0,1.0,0.0,866.4,1018.2,1.2,-8.2,3.2
2020-03-15 09:00:00,28.0,280.0,5.0,0.0,865.2,1015.3,1.2,-11.4,5.7
2020-03-15 12:00:00,37.1,340.0,2.0,0.0,866.6,1019.3,1.4,-11.3,1.8
2020-03-15 15:00:00,50.2,0.0,0.0,0.0,867.9,1022.2,1.3,-9.6,-0.5
2020-03-15 18:00:00,57.8,0.0,0.0,0.0,867.8,1023.0,0.1,-9.1,-1.9
2020-03-15 21:00:00,64.0,0.0,0.0,0.0,868.0,1024.4,0.2,-9.6,-3.8
2020-03-16 00:00:00,58.1,0.0,0.0,0.0,869.6,1025.5,1.6,-9.6,-2.5
2020-03-16 03:00:00,40.1,270.0,4.0,0.0,870.6,1023.0,1.0,-8.9,3.4
2020-03-16 06:00:00,34.1,240.0,3.0,0.0,870.0,1021.4,0.6,-9.6,4.9
2020-03-16 09:00:00,33.9,350.0,2.0,0.0,869.3,1020.4,0.7,-9.4,5.2
2020-03-16 12:00:00,56.2,0.0,0.0,0.0,869.4,1023.4,0.1,-7.3,0.4
2020-03-16 15:00:00,64.1,0.0,0.0,0.0,868.3,1023.4,1.1,-7.5,-1.6
2020-03-16 18:00:00,73.1,0.0,0.0,0.0,867.1,1023.5,1.2,-8.2,-4.1
2020-03-16 21:00:00,76.3,0.0,0.0,0.0,865.5,1022.6,1.6,-9.2,-5.7
2020-03-17 00:00:00,74.0,0.0,0.0,0.0,865.0,1021.8,0.5,-9.2,-5.3
2020-03-17 03:00:00,53.0,0.0,0.0,0.0,864.0,1016.8,1.0,-7.6,0.9
2020-03-17 06:00:00,33.0,210.0,1.0,0.0,861.5,1010.1,2.5,-7.9,7.3
2020-03-17 09:00:00,27.0,290.0,2.0,0.0,859.7,1007.4,1.8,-9.7,8.2
2020-03-17 12:00:00,36.1,270.0,1.0,0.0,858.8,1008.2,0.9,-8.8,5.0
2020-03-17 15:00:00,72.9,330.0,5.0,0.0,860.4,1012.5,1.6,-3.4,0.9
2020-03-17 18:00:00,65.9,40.0,1.0,0.0,863.8,1018.4,3.4,-7.7,-2.2
2020-03-17 21:00:00,57.9,0.0,0.0,0.0,866.9,1024.0,3.1,-12.2,-5.2
2020-03-18 00:00:00,62.0,0.0,0.0,0.0,869.2,1027.1,2.3,-11.9,-5.8
2020-03-18 03:00:00,48.9,330.0,6.0,0.0,869.6,1026.1,0.4,-12.8,-3.6
2020-03-18 06:00:00,38.1,280.0,7.0,0.0,868.4,1023.1,1.2,-13.5,-1.0
2020-03-18 09:00:00,32.0,280.0,4.0,0.0,867.4,1021.5,1.0,-15.0,-0.3
2020-03-18 12:00:00,50.0,0.0,0.0,0.0,867.1,1023.3,0.3,-12.7,-3.8
2020-03-18 15:00:00,55.1,0.0,0.0,0.0,865.8,1022.6,1.3,-12.7,-5.1
2020-03-18 18:00:00,60.1,0.0,0.0,0.0,864.3,1022.3,1.5,-13.8,-7.4
2020-03-18 21:00:00,53.1,100.0,2.0,0.0,862.2,1020.0,2.1,-15.6,-7.7
2020-03-19 00:00:00,48.9,100.0,2.0,0.0,861.2,1017.8,1.0,-15.1,-6.1
2020-03-19 03:00:00,36.1,0.0,0.0,0.0,860.2,1013.1,1.0,-13.6,-0.4
2020-03-19 06:00:00,57.0,330.0,4.0,0.0,859.2,1010.6,1.0,-5.9,1.7
2020-03-19 09:00:00,47.2,330.0,4.0,0.0,858.8,1009.0,0.4,-6.6,3.6
2020-03-19 12:00:00,47.0,0.0,0.0,0.0,859.7,1012.0,0.9,-9.5,0.5
2020-03-19 15:00:00,77.3,0.0,0.0,0.0,861.2,1015.9,1.5,-6.4,-3.0
2020-03-19 18:00:00,80.8,0.0,0.0,0.0,862.1,1017.5,0.9,-6.7,-3.9
2020-03-19 21:00:00,87.0,0.0,0.0,0.0,862.4,1019.3,0.3,-8.0,-6.2
2020-03-20 00:00:00,74.0,0.0,0.0,0.0,863.4,1019.8,1.0,-9.1,-5.2
2020-03-20 03:00:00,60.2,0.0,0.0,0.0,863.5,1017.8,0.1,-8.5,-1.8
2020-03-20 06:00:00,48.9,240.0,1.0,0.0,862.0,1014.7,1.5,-9.1,0.4
2020-03-20 09:00:00,33.9,280.0,3.0,0.0,861.0,1012.3,1.0,-11.9,2.4
2020-03-20 12:00:00,66.0,0.0,0.0,0.0,862.7,1017.0,1.7,-7.4,-1.9
2020-03-20 15:00:00,70.8,0.0,0.0,0.0,864.2,1020.2,1.5,-8.8,-4.3
2020-03-20 18:00:00,76.2,0.0,0.0,0.0,865.0,1022.4,0.8,-9.7,-6.2
2020-03-20 21:00:00,76.0,0.0,0.0,0.0,865.5,1023.7,0.5,-10.9,-7.4
2020-03-21 00:00:00,71.9,0.0,0.0,0.0,866.6,1024.8,1.1,-11.3,-7.1
2020-03-21 03:00:00,50.9,250.0,2.0,0.0,867.5,1021.9,0.9,-9.7,-0.8
2020-03-21 06:00:00,28.9,280.0,6.0,0.0,866.5,1017.7,1.0,-12.2,4.3
2020-03-21 09:00:00,25.0,290.0,6.0,0.0,865.8,1016.4,0.7,-13.3,5.1
2020-03-21 12:00:00,44.0,0.0,0.0,0.0,867.1,1020.8,1.3,-10.6,0.2
2020-03-21 15:00:00,55.8,0.0,0.0,0.0,868.2,1023.9,1.1,-10.2,-2.6
2020-03-21 18:00:00,66.9,0.0,0.0,0.0,868.7,1025.8,0.5,-10.0,-4.8
2020-03-21 21:00:00,70.9,0.0,0.0,0.0,868.8,1026.9,0.1,-10.7,-6.3
2020-03-22 00:00:00,69.0,0.0,0.0,0.0,870.1,1027.6,1.3,-9.7,-4.9
2020-03-22 03:00:00,33.9,0.0,0.0,0.0,870.3,1022.7,0.2,-11.0,3.4
2020-03-22 06:00:00,21.9,250.0,1.0,0.0,869.1,1018.1,1.2,-11.7,8.9
2020-03-22 09:00:00,19.0,250.0,2.0,0.0,867.8,1015.6,1.3,-12.1,10.6
2020-03-22 12:00:00,28.9,0.0,0.0,0.0,868.2,1018.8,0.4,-10.9,5.8
2020-03-22 15:00:00,44.2,0.0,0.0,0.0,868.8,1021.9,0.6,-9.2,1.7
2020-03-22 18:00:00,57.0,0.0,0.0,0.0,868.4,1023.5,0.4,-9.1,-1.7
2020-03-22 21:00:00,57.2,0.0,0.0,0.0,867.5,1023.1,0.9,-10.0,-2.7
2020-03-23 00:00:00,53.0,0.0,0.0,0.0,867.3,1022.4,0.2,-10.2,-1.9
2020-03-23 03:00:00,30.0,170.0,1.0,0.0,866.6,1016.2,0.7,-9.4,7.0
2020-03-23 06:00:00,14.0,0.0,0.0,0.0,864.2,1009.7,2.4,-13.4,13.6
2020-03-23 09:00:00,10.0,250.0,1.0,0.0,862.3,1006.6,1.9,-16.2,15.2
2020-03-23 12:00:00,27.1,0.0,0.0,0.0,862.1,1010.8,0.2,-10.5,7.2
2020-03-23 15:00:00,35.1,0.0,0.0,0.0,862.1,1012.3,0.0,-9.5,4.6
2020-03-23 18:00:00,45.1,100.0,1.0,0.0,861.3,1012.7,0.8,-8.3,2.4
2020-03-23 21:00:00,51.8,0.0,0.0,0.0,859.2,1010.9,2.1,-7.6,1.2
2020-03-24 00:00:00,48.9,0.0,0.0,0.0,857.8,1009.0,1.4,-7.9,1.7
2020-03-24 03:00:00,33.9,0.0,0.0,0.0,856.6,1004.6,1.2,-7.9,6.9
2020-03-24 06:00:00,24.1,280.0,5.0,0.0,854.5,999.6,2.1,-8.4,11.4
2020-03-24 09:00:00,18.1,250.0,1.0,0.0,852.0,996.1,2.5,-11.3,12.3
2020-03-24 12:00:00,49.9,320.0,6.0,0.0,856.6,1007.0,4.6,-6.7,2.7
2020-03-24 15:00:00,73.8,330.0,3.0,0.0,859.6,1014.2,3.0,-7.4,-3.4
2020-03-24 18:00:00,74.8,340.0,5.0,0.0,861.2,1018.6,1.6,-11.0,-7.3
2020-03-24 21:00:00,71.8,330.0,5.0,0.0,863.0,1022.7,1.8,-14.4,-10.3
2020-03-25 00:00:00,72.2,0.0,0.0,0.0,866.2,1027.4,3.2,-15.7,-11.7
2020-03-25 03:00:00,58.0,330.0,5.0,0.0,868.7,1029.2,2.5,-16.6,-9.9
2020-03-25 06:00:00,50.8,340.0,6.0,0.0,869.0,1029.3,0.3,-17.9,-9.6
2020-03-25 09:00:00,33.1,10.0,5.0,0.0,869.6,1029.7,0.6,-22.4,-9.1
2020-03-25 12:00:00,43.9,0.0,0.0,0.0,871.4,1033.1,1.8,-20.9,-11.0
2020-03-25 15:00:00,52.9,0.0,0.0,0.0,873.0,1036.2,1.6,-20.4,-12.8
2020-03-25 18:00:00,52.8,0.0,0.0,0.0,874.3,1038.0,1.3,-20.8,-13.2
2020-03-25 21:00:00,58.8,0.0,0.0,0.0,874.9,1039.4,0.6,-20.5,-14.2
2020-03-26 00:00:00,61.1,0.0,0.0,0.0,876.4,1040.7,1.5,-19.4,-13.5
2020-03-26 03:00:00,30.0,310.0,5.0,0.0,876.6,1037.5,0.2,-22.9,-8.4
2020-03-26 06:00:00,24.1,290.0,6.0,0.0,874.9,1033.9,1.7,-23.2,-5.9
2020-03-26 09:00:00,22.9,290.0,6.0,0.0,873.5,1031.2,1.4,-22.4,-4.3
2020-03-26 12:00:00,36.0,290.0,2.0,0.0,874.2,1032.9,0.7,-18.4,-5.7
2020-03-26 15:00:00,41.9,0.0,0.0,0.0,875.8,1036.3,1.6,-18.7,-8.0
2020-03-26 18:00:00,54.0,0.0,0.0,0.0,876.6,1039.1,0.8,-18.2,-10.7
2020-03-26 21:00:00,61.8,0.0,0.0,0.0,877.0,1041.0,0.4,-18.6,-12.8
2020-03-27 00:00:00,55.9,0.0,0.0,0.0,877.8,1040.5,0.8,-17.8,-10.7
2020-03-27 03:00:00,33.9,240.0,2.0,0.0,877.6,1036.3,0.2,-18.2,-4.7
2020-03-27 06:00:00,21.0,290.0,5.0,0.0,875.5,1031.4,2.1,-20.4,-0.8
2020-03-27 09:00:00,21.0,270.0,5.0,0.0,873.1,1027.8,2.4,-19.5,0.3
2020-03-27 12:00:00,27.1,0.0,0.0,0.0,872.4,1028.3,0.7,-18.3,-1.8
2020-03-27 15:00:00,41.1,0.0,0.0,0.0,871.6,1030.0,0.8,-17.0,-5.9
2020-03-27 18:00:00,52.1,0.0,0.0,0.0,870.2,1029.8,1.4,-16.3,-8.2
2020-03-27 21:00:00,54.1,0.0,0.0,0.0,868.5,1028.3,1.7,-16.5,-8.9
2020-03-28 00:00:00,49.0,0.0,0.0,0.0,867.4,1025.8,1.1,-16.0,-7.1
2020-03-28 03:00:00,24.0,0.0,0.0,0.0,866.0,1019.2,1.4,-17.5,0.8
2020-03-28 06:00:00,14.0,230.0,3.0,0.0,863.0,1012.9,3.0,-20.0,5.4
2020-03-28 09:00:00,9.0,260.0,5.0,0.0,860.7,1009.4,2.3,-23.9,6.8
2020-03-28 12:00:00,12.9,0.0,0.0,0.0,860.8,1011.8,0.1,-22.9,2.9
2020-03-28 15:00:00,24.0,0.0,0.0,0.0,861.7,1015.3,0.9,-19.2,-1.2
2020-03-28 18:00:00,40.1,0.0,0.0,0.0,861.5,1017.4,0.2,-16.4,-4.9
2020-03-28 21:00:00,45.1,0.0,0.0,0.0,861.0,1018.1,0.5,-16.8,-6.9
2020-03-29 00:00:00,38.9,0.0,0.0,0.0,861.8,1017.4,0.8,-16.2,-4.3
2020-03-29 03:00:00,21.1,0.0,0.0,0.0,861.6,1012.6,0.2,-17.0,3.2
2020-03-29 06:00:00,12.0,290.0,3.0,0.0,859.8,1007.8,1.8,-19.9,7.7
2020-03-29 09:00:00,11.0,300.0,5.0,0.0,858.9,1006.3,0.9,-20.2,8.6
2020-03-29 12:00:00,17.9,0.0,0.0,0.0,859.0,1009.5,0.1,-18.9,3.2
2020-03-29 15:00:00,30.0,0.0,0.0,0.0,860.6,1013.0,1.6,-15.0,0.6
2020-03-29 18:00:00,34.1,0.0,0.0,0.0,862.3,1016.1,1.7,-15.1,-1.3
2020-03-29 21:00:00,47.0,0.0,0.0,0.0,863.5,1018.0,1.2,-11.8,-2.0
2020-03-30 00:00:00,64.3,340.0,2.0,0.0,866.1,1021.5,2.6,-8.6,-2.8
2020-03-30 03:00:00,42.9,340.0,4.0,0.0,868.1,1022.2,2.0,-11.2,-0.1
2020-03-30 06:00:00,24.9,340.0,5.0,0.0,868.4,1021.3,0.3,-16.0,2.0
2020-03-30 09:00:00,22.0,350.0,6.0,0.0,869.8,1023.7,1.4,-18.5,0.8
2020-03-30 12:00:00,29.1,10.0,3.0,0.0,873.2,1029.6,3.4,-17.9,-2.3
2020-03-30 15:00:00,41.9,0.0,0.0,0.0,875.6,1034.4,2.4,-16.4,-5.5
2020-03-30 18:00:00,48.1,0.0,0.0,0.0,876.9,1037.3,1.3,-16.7,-7.6
2020-03-30 21:00:00,58.0,0.0,0.0,0.0,877.8,1040.0,0.9,-16.7,-10.0
2020-03-31 00:00:00,52.2,0.0,0.0,0.0,879.5,1040.5,1.7,-15.8,-7.7
2020-03-31 03:00:00,35.9,220.0,3.0,0.0,879.6,1036.9,0.1,-15.1,-2.0
2020-03-31 06:00:00,20.1,310.0,4.0,0.0,878.0,1033.3,1.6,-19.6,0.8
2020-03-31 09:00:00,18.9,280.0,5.0,0.0,876.5,1030.7,1.5,-19.1,2.2
2020-03-31 12:00:00,21.0,0.0,0.0,0.0,876.6,1032.3,0.1,-20.0,-0.3
2020-03-31 15:00:00,28.9,0.0,0.0,0.0,876.6,1034.9,0.0,-19.8,-4.4
2020-03-31 18:00:00,38.9,0.0,0.0,0.0,876.0,1035.6,0.6,-18.2,-6.5
2020-03-31 21:00:00,49.8,0.0,0.0,0.0,875.5,1036.3,0.5,-17.1,-8.5
2020-04-01 00:00:00,37.1,0.0,0.0,0.0,875.9,1034.5,0.4,-17.5,-5.1
2020-04-01 03:00:00,20.9,260.0,3.0,0.0,875.8,1030.4,0.1,-18.6,1.4
2020-04-01 06:00:00,16.0,250.0,3.0,0.0,873.5,1024.0,2.3,-16.7,7.5
2020-04-01 09:00:00,14.1,340.0,3.0,0.0,871.9,1021.1,1.6,-16.8,9.3
2020-04-01 12:00:00,23.0,0.0,0.0,0.0,872.8,1022.5,0.9,-15.6,3.6
2020-04-01 15:00:00,34.0,0.0,0.0,0.0,874.3,1029.4,1.5,-14.0,0.0
2020-04-01 18:00:00,47.9,0.0,0.0,0.0,874.9,1032.0,0.6,-12.5,-3.0
2020-04-01 21:00:00,48.9,0.0,0.0,0.0,875.6,1033.2,0.7,-12.8,-3.6
2020-04-02 00:00:00,45.0,0.0,0.0,0.0,877.1,1033.6,1.5,-11.8,-1.4
2020-04-02 03:00:00,24.9,0.0,0.0,0.0,877.4,1029.8,0.3,-13.0,5.5
2020-04-02 06:00:00,15.1,220.0,2.0,0.0,875.5,1024.1,1.9,-14.2,11.5
2020-04-02 09:00:00,11.0,260.0,5.0,0.0,874.1,1022.2,1.4,-17.6,12.0
2020-04-02 12:00:00,15.0,0.0,0.0,0.0,874.4,1025.1,0.3,-17.6,7.4
2020-04-02 15:00:00,28.1,0.0,0.0,0.0,875.5,1029.9,1.1,-14.9,1.6
2020-04-02 18:00:00,39.1,0.0,0.0,0.0,875.8,1032.3,0.3,-13.9,-1.8
2020-04-02 21:00:00,43.0,0.0,0.0,0.0,876.0,1033.4,0.2,-14.0,-3.2
2020-04-03 00:00:00,39.9,0.0,0.0,0.0,877.8,1033.8,1.8,-12.3,-0.3
2020-04-03 03:00:00,20.1,0.0,0.0,0.0,878.2,1029.5,0.4,-13.9,7.6
2020-04-03 06:00:00,10.0,320.0,2.0,0.0,876.9,1024.4,1.3,-17.3,13.8
2020-04-03 09:00:00,10.0,0.0,0.0,0.0,875.7,1022.4,1.2,-16.4,15.0
2020-04-03 12:00:00,17.1,0.0,0.0,0.0,876.4,1026.9,0.7,-15.2,8.4
2020-04-03 15:00:00,27.9,0.0,0.0,0.0,877.6,1031.4,1.2,-13.6,3.2
2020-04-03 18:00:00,33.9,0.0,0.0,0.0,877.4,1032.7,0.2,-13.5,0.6
2020-04-03 21:00:00,42.9,0.0,0.0,0.0,877.2,1033.7,0.2,-12.3,-1.3
2020-04-04 00:00:00,37.1,0.0,0.0,0.0,877.3,1032.5,0.1,-12.2,0.8
2020-04-04 03:00:00,14.0,0.0,0.0,0.0,876.5,1026.0,0.8,-16.1,10.2
2020-04-04 06:00:00,8.0,230.0,3.0,0.0,874.2,1020.2,2.3,-18.4,15.8
2020-04-04 09:00:00,7.0,300.0,4.0,0.0,872.6,1018.0,1.6,-19.5,16.4
2020-04-04 12:00:00,11.0,0.0,0.0,0.0,873.3,1022.2,0.7,-19.0,10.2
2020-04-04 15:00:00,20.0,0.0,0.0,0.0,873.7,1025.4,0.4,-15.6,5.6
2020-04-04 18:00:00,32.0,0.0,0.0,0.0,873.6,1027.8,0.1,-13.6,1.3
2020-04-04 21:00:00,35.9,100.0,1.0,0.0,873.4,1028.4,0.2,-13.4,-0.1
2020-04-05 00:00:00,32.0,0.0,0.0,0.0,873.7,1027.3,0.3,-12.7,2.3
2020-04-05 03:00:00,12.1,110.0,3.0,0.0,873.3,1020.7,0.4,-15.7,13.0
2020-04-05 06:00:00,10.0,140.0,1.0,0.0,871.8,1017.8,1.5,-16.3,15.1
2020-04-05 09:00:00,7.0,320.0,1.0,0.0,870.6,1016.1,1.2,-20.1,15.6
2020-04-05 12:00:00,26.1,350.0,6.0,0.0,871.7,1020.8,1.1,-9.0,9.5
2020-04-05 15:00:00,40.1,0.0,0.0,0.0,873.0,1024.5,1.3,-6.9,5.6
2020-04-05 18:00:00,42.0,0.0,0.0,0.0,873.5,1025.8,0.5,-7.4,4.4
2020-04-05 21:00:00,36.9,80.0,4.0,0.0,873.7,1026.3,0.2,-9.3,4.1
2020-04-06 00:00:00,45.1,100.0,7.0,0.0,874.5,1028.1,0.8,-8.1,2.6
2020-04-06 03:00:00,36.0,80.0,9.0,0.0,875.0,1027.0,0.5,-8.4,5.5
2020-04-06 06:00:00,20.1,90.0,6.0,0.0,873.5,1022.5,1.5,-11.8,10.1
2020-04-06 09:00:00,22.1,120.0,4.0,0.0,872.9,1022.2,0.6,-11.2,9.4
2020-04-06 12:00:00,22.9,80.0,7.0,0.0,873.6,1025.0,0.7,-13.6,6.0
2020-04-06 15:00:00,22.1,80.0,5.0,0.0,873.5,1026.3,0.1,-16.1,3.6
2020-04-06 18:00:00,18.1,110.0,8.0,0.0,873.0,1026.8,0.5,-19.9,1.9
2020-04-06 21:00:00,17.0,100.0,7.0,0.0,872.7,1027.4,0.3,-22.0,0.2
2020-04-07 00:00:00,19.0,100.0,7.0,0.0,873.3,1012.7,0.6,-20.4,0.6
2020-04-07 03:00:00,15.0,130.0,7.0,0.0,873.2,1025.5,0.1,-20.0,4.4
2020-04-07 06:00:00,13.0,150.0,4.0,0.0,872.6,1022.4,0.6,-18.4,8.5
2020-04-07 09:00:00,11.0,170.0,2.0,0.0,871.4,1020.1,1.2,-19.1,10.1
2020-04-07 12:00:00,14.0,100.0,3.0,0.0,872.1,1022.8,0.7,-18.9,6.7
2020-04-07 15:00:00,19.0,70.0,4.0,0.0,872.2,1024.7,0.1,-17.8,3.7
2020-04-07 18:00:00,19.9,70.0,2.0,0.0,872.8,1026.3,0.6,-18.5,2.2
2020-04-07 21:00:00,27.0,0.0,0.0,0.0,873.1,1028.5,0.3,-17.4,-0.7
2020-04-08 00:00:00,27.0,0.0,0.0,0.0,874.0,1028.6,0.9,-16.1,0.8
2020-04-08 03:00:00,14.0,0.0,0.0,0.0,874.3,1025.3,0.3,-18.7,7.0
2020-04-08 06:00:00,11.0,180.0,1.0,0.0,873.1,1022.1,1.2,-19.1,10.1
2020-04-08 09:00:00,17.0,0.0,0.0,0.0,873.3,1023.2,0.2,-15.1,8.6
2020-04-08 12:00:00,22.1,0.0,0.0,0.0,874.4,1025.1,1.1,-12.8,7.5
2020-04-08 15:00:00,32.1,0.0,0.0,0.0,875.2,1028.0,0.8,-11.0,4.2
2020-04-08 18:00:00,30.9,60.0,5.0,0.0,876.1,1030.3,0.9,-13.4,2.0
2020-04-08 21:00:00,30.0,0.0,0.0,0.0,877.7,1033.4,1.6,-15.5,0.0
2020-04-09 00:00:00,27.1,0.0,0.0,0.0,879.0,1034.2,1.3,-15.7,1.2
2020-04-09 03:00:00,21.1,0.0,0.0,0.0,878.9,1031.7,0.1,-15.3,5.2
2020-04-09 06:00:00,17.1,230.0,1.0,0.0,876.8,1026.7,2.1,-14.3,9.5
2020-04-09 09:00:00,15.0,320.0,5.0,0.0,875.6,1024.5,1.2,-14.7,10.9
2020-04-09 12:00:00,23.0,0.0,0.0,0.0,876.7,1027.8,1.1,-12.3,7.5
2020-04-09 15:00:00,30.1,0.0,0.0,0.0,877.9,1031.7,1.2,-12.6,3.3
2020-04-09 18:00:00,39.1,0.0,0.0,0.0,878.5,1034.8,0.6,-12.9,-0.7
2020-04-09 21:00:00,45.9,0.0,0.0,0.0,878.9,1036.0,0.4,-12.0,-1.9
2020-04-10 00:00:00,39.2,140.0,2.0,0.0,880.3,1036.2,1.4,-11.8,0.5
